,time,travel,position,force,stress
0,0.0,0.0,22.72816655996,-5.791812145617e-05,-0.03809072448076951
1,0.0,0.0,22.72816854181,5.580754077528e-05,0.03670266932309223
2,0.0,0.0,22.72817117932,0.000704335863702,0.46321708390525934
3,0.0,0.0,22.72818861368,0.001104402239434,0.7263267585441324
4,0.0,0.0,22.72819140019,0.00127272575628,0.8370272533567474
5,0.0,0.0,22.88908055608,0.00394332036376,2.5933840003608877
6,0.0,0.0,22.88907996779,0.003992576152086,2.625777811054983
7,0.008000001311302,3.652647137642e-06,22.88907631515,0.003544587409124,2.331151270179252
8,0.01099999248981,9.985640645027e-06,22.88906998215,0.003310937201604,2.1774876938104293
9,0.01299999654293,5.945563316345e-06,22.88907402223,0.003454405581579,2.2718418336881463
10,0.01399999856949,6.12810254097e-06,22.88907383969,0.003568846499547,2.347105626194681
11,0.1145000010729,6.343230052153e-05,22.88901653549,0.004946363158524,3.2530501942427064
12,0.2149999886751,4.19961688749e-05,22.88903797162,0.002813507802784,1.8503457613251697
13,0.3149999976158,6.827846664237e-05,22.88901168933,0.003861740231514,2.53973159827394
14,0.4155000001192,0.003956520464271,22.88512344733,0.01835548318923,12.07175984465348
15,0.426499992609,0.01429244223982,22.87478752555,0.1089621707797,71.66061194054767
16,0.4314999878407,0.02546569146216,22.86361427633,0.1363364458084,89.66371600821147
17,0.434999987483,0.03629942983389,22.85278053796,0.1636801958084,107.64674483122393
18,0.4379999935627,0.04785796254873,22.84122200524,0.1929465532303,126.89420536837088
19,0.4404999911785,0.05928679555655,22.82979317224,0.2105857133865,138.49486458675452
20,0.4424999952316,0.06958647817373,22.81949348962,0.2221518754959,146.10152521614788
21,0.4444999992847,0.08092375844717,22.80815620935,0.2330008745193,153.23653274578942
22,0.4464999884367,0.09326811879873,22.79581184899,0.2442618608475,160.64248992853027
23,0.4484999924898,0.1066043004394,22.78247566735,0.2554160356522,167.97820090489012
24,0.4499999880791,0.1172244176269,22.77185555017,0.2641898393631,173.74842499707088
25,0.4514999985695,0.1283938586712,22.76068610912,0.2737876176834,180.0605483953187
26,0.4529999941587,0.1400515735149,22.74902839428,0.283949971199,186.74397316992633
27,0.454499989748,0.1522280871868,22.73685188061,0.2947684526443,193.8589103549158
28,0.4560000002384,0.1648928821087,22.72418708568,0.3062888383865,201.43546546729812
29,0.4574999958277,0.1780154407024,22.71106452709,0.3185569047928,209.50374402408437
30,0.4589999914169,0.1915957629681,22.69748420482,0.3320761919022,218.39490671226432
31,0.4604999870062,0.2056033313274,22.68347663647,0.3468466997147,228.108953531838
32,0.4619999974966,0.2200686633587,22.66901130443,0.362074971199,238.1240555213905
33,0.4634999930859,0.2349307239056,22.65414924389,0.3763571977615,247.51697682626752
34,0.4644999951124,0.2450930774212,22.64398689037,0.3846579790115,252.97611057611059
35,0.465499997139,0.2554080188274,22.63367194897,0.392104268074,257.87327467523454
36,0.4664999991655,0.2659060657024,22.62317390209,0.3990927934647,262.46938360437963
37,0.4675000011921,0.2765261828899,22.6125537849,0.4059287309647,266.96514081013277
38,0.4684999883175,0.2872988879681,22.60178107982,0.4124747514725,271.2702297415265
39,0.469499990344,0.2981936633587,22.59088630443,0.418471455574,275.21405246885365
40,0.4704999923706,0.3092105090618,22.57986945873,0.4239493608475,278.81667933689783
41,0.4714999943972,0.3203189074993,22.56876106029,0.4291678667068,282.24870827516895
42,0.4724999964237,0.3314883410931,22.5575916267,0.4342490434647,285.5904206625385
43,0.4734999984503,0.3427493274212,22.54633064037,0.4393149614334,288.9220978774834
44,0.4745000004768,0.3540408313274,22.53503913647,0.4447928667068,292.5247247454618
45,0.4754999876022,0.3653628528118,22.52371711498,0.4513846635818,296.8599191938666
46,0.4764999896288,0.3767153918743,22.51236457592,0.4596091508865,302.2688770820465
47,0.4774999916553,0.3880679309368,22.50101203686,0.4695273637772,308.79173909937157
48,0.4784999936819,0.3994204699993,22.48965949779,0.4810630083084,316.37832938404705
49,0.4794999957085,0.4108035266399,22.47827644115,0.4939414262772,324.8480148342041
50,0.480499997735,0.4221560657024,22.46692390209,0.5074912309647,333.75924786703615
51,0.4814999997616,0.4335391223431,22.45554084545,0.5207358598709,342.4697774531499
52,0.482499986887,0.4449221789837,22.44415778881,0.5331565141678,350.6384077332624
53,0.4834999889135,0.4563052356243,22.43277473217,0.5446311235428,358.1848573286337
54,0.4844999909401,0.4676577746868,22.42142219311,0.555434346199,365.28975934126424
55,0.4854999929667,0.4789797961712,22.41010017162,0.5656272172928,371.9932544605897
56,0.4864999949932,0.4902713000774,22.39880866772,0.5756675004959,378.59639785652314
57,0.4874999970198,0.5015017390251,22.38757822877,0.5863791704178,385.64108883519737
58,0.4884999990463,0.5126711726189,22.37640879517,0.5986167192459,393.68929704726577
59,0.4895000010729,0.5237795710564,22.36530039674,0.6124411821365,402.7811631820982
60,0.4904999881983,0.5348574519157,22.35422251588,0.6274863481522,412.6758431037381
61,0.4914999902248,0.5458742976189,22.34320567017,0.6432029008865,423.01207060798725
62,0.4924999922514,0.5567995905876,22.33228037721,0.6594992876053,433.72963466102084
63,0.493499994278,0.5676943659782,22.32138560181,0.6762229204178,444.7281835393811
64,0.4944999963045,0.5785281062126,22.31055186158,0.6933127641678,455.96757655376393
65,0.4954999983311,0.5893008112907,22.2997791565,0.7105246782303,467.28725094682085
66,0.4965000003576,0.6000124812126,22.28906748658,0.728041768074,478.80762878653036
67,0.497499987483,0.6106631159782,22.27841685181,0.7460471391678,490.6491321410022
68,0.4984999895096,0.6212527155876,22.26782725221,0.7645407915115,502.81176101010504
69,0.4994999915361,0.6318117976189,22.25726817017,0.783217549324,515.094811947252
70,0.5004999935627,0.6423098444939,22.2467701233,0.8018943071365,527.3778628843988
71,0.5014999955893,0.6527468562126,22.23633311158,0.820571064949,539.6609138215457
72,0.5024999976158,0.6631533503532,22.22592661744,0.8393088579178,551.9841054480626
73,0.5034999996424,0.6735293269157,22.21555064088,0.8582297563553,564.4277191425577
74,0.5044999867678,0.6838747859001,22.20520518189,0.8773337602615,576.9917549050314
75,0.5054999887943,0.6941592097282,22.19492075806,0.8966819047928,589.716353424919
76,0.5064999908209,0.7044436335564,22.18463633424,0.9162131547928,602.5613740127851
77,0.5074999928474,0.7146670222282,22.17441294556,0.9357444047928,615.4063946006511
78,0.508499994874,0.7249209284782,22.16415903931,0.955092549324,628.130993120473
79,0.5094999969006,0.735113799572,22.15396616822,0.9740134477615,640.5746068149683
80,0.5104999989271,0.7453066706657,22.14377329713,0.9927512407303,652.8977984414851
81,0.5115000009537,0.7554995417595,22.13358042603,1.011244893074,665.0604273105879
82,0.5124999880791,0.7656618952751,22.12341807252,1.029616475105,677.142774800885
83,0.5134999901056,0.7758242487907,22.113255719,1.047804951668,689.104700223664
84,0.5144999921322,0.7859866023064,22.10309336549,1.065871357918,700.9863442674401
85,0.5154999941587,0.796148955822,22.09293101197,1.083876729012,712.8278476220436
86,0.5164999961853,0.8062807917595,22.08279917603,1.101882100105,724.6693509759893
87,0.5174999982119,0.8164431452751,22.07263682252,1.11970436573,736.3904322624171
88,0.5185000002384,0.8265749812126,22.06250498658,1.137465596199,748.0713728596721
89,0.5194999873638,0.8367373347282,22.05234263306,1.155104756355,759.6720320779243
90,0.5204999893904,0.8468996882439,22.04218027955,1.172621846199,771.192409917831
91,0.5214999914169,0.8570315241814,22.03204844361,1.19001686573,782.6325063787349
92,0.5224999934435,0.8671633601189,22.02191660767,1.207289814949,793.9923214612932
93,0.52349999547,0.8772951960564,22.01178477174,1.224318623543,805.1915737865033
94,0.5244999974966,0.887457549572,22.00162241822,1.241225361824,816.3105447327105
95,0.5254999995232,0.8975893855095,21.99149058228,1.25788795948,827.2689529215694
96,0.5265000015497,0.9077517390251,21.98132822877,1.274672627449,838.307642489431
97,0.5274999886751,0.9178835749626,21.97119639283,1.291640400887,849.4667541254685
98,0.5284999907017,0.9280154109001,21.96106455689,1.308791279793,860.7462878290239
99,0.5294999927282,0.9381472468376,21.95093272096,1.326003193855,872.0659622217522
100,0.5304999947548,0.9482790827751,21.94080088502,1.343276143074,883.4257773043105
101,0.5314999967813,0.9584109187126,21.93066904908,1.360671162605,894.8658737652144
102,0.5324999988079,0.9685427546501,21.92053721314,1.378188252449,906.3862516051211
103,0.5335000008345,0.9786745905876,21.91040537721,1.395705342293,917.9066294450278
104,0.5344999879599,0.988775908947,21.90030405885,1.413283467293,929.4671479741072
105,0.5354999899864,0.9989077448845,21.89017222291,1.430922627449,941.0678071923593
106,0.536499992013,1.009009122849,21.88007084494,1.448744893074,952.788888478787
107,0.5374999940395,1.019140958786,21.86993900901,1.466689229012,964.5902511442179
108,0.5384999960661,1.029242277145,21.85983769065,1.484755635262,976.4718951879939
109,0.5394999980927,1.039374113083,21.84970585471,1.502883076668,988.3936799209426
110,0.5405000001192,1.049475431442,21.83960453635,1.521010518074,1000.3154646538915
111,0.5414999872446,1.05960726738,21.82947270041,1.539198994637,1012.2773900766706
112,0.5424999892712,1.069708585739,21.81937138205,1.557448506355,1024.2794561879648
113,0.5434999912977,1.079809904099,21.80927006369,1.575881123543,1036.401944368092
114,0.5444999933243,1.089941740036,21.79913822776,1.594496846199,1048.6448546157374
115,0.5454999953508,1.100043058395,21.7890369094,1.613173604012,1060.9279055532131
116,0.5464999973774,1.110205411911,21.77887455588,1.631728291512,1073.1306751116858
117,0.547499999404,1.120337247849,21.76874271994,1.650160908699,1085.2531632911557
118,0.5485000014305,1.130469083786,21.75861088401,1.668349385262,1097.2150887139346
119,0.5494999885559,1.140600919724,21.74847904807,1.686476826668,1109.1368734468836
120,0.5504999905825,1.150763273239,21.73831669455,1.704604268074,1121.0586581798323
121,0.551499992609,1.160925626755,21.72815434104,1.722792744637,1133.0205836026114
122,0.5524999946356,1.171118497849,21.71796146994,1.740859150887,1144.9022276463875
123,0.5534999966621,1.181311368942,21.70776859885,1.758803486824,1156.7035903111605
124,0.5544999986887,1.191504240036,21.69757572776,1.776686787605,1168.464812286761
125,0.5555000007153,1.20169711113,21.68738285666,1.794448018074,1180.145752884016
126,0.5564999878407,1.211889982224,21.67718998557,1.812148213387,1191.7865527920985
127,0.5574999898672,1.222082853317,21.66699711448,1.829726338387,1203.347071321178
128,0.5584999918938,1.232275724411,21.65680424338,1.84724342823,1214.867449160427
129,0.5594999939203,1.242468595505,21.64661137229,1.864760518074,1226.3878270003338
130,0.5604999959469,1.252691984177,21.63638798362,1.882277607918,1237.9082048402404
131,0.5614999979734,1.26288485527,21.62619511252,1.899794697762,1249.4285826801472
132,0.5625,1.273077726364,21.61600224143,1.917494893074,1261.069382587572
133,0.5634999871254,1.28324007988,21.60583988791,1.935561299324,1272.951026631348
134,0.564499989152,1.293402433395,21.5956775344,1.953932881355,1285.0333741216452
135,0.5654999911785,1.303564786911,21.58551518088,1.972609639168,1297.316425059121
136,0.5664999932051,1.313727140427,21.57535282737,1.991591572762,1309.8001794431177
137,0.5674999952316,1.323858976364,21.56522099143,2.010756492615,1322.404277495039
138,0.5684999972582,1.333990812302,21.55508915549,2.030104637146,1335.1288760147295
139,0.5694999992847,1.344122648239,21.54495731955,2.049635887146,1347.9738966025955
140,0.5705000013113,1.354223966599,21.53485600119,2.069228172302,1360.859057879634
141,0.5714999884367,1.364325284958,21.52475468284,2.088759422302,1373.7040784675003
142,0.5724999904633,1.374426603317,21.51465336448,2.108229637146,1386.5089583661936
143,0.5734999924898,1.384497404099,21.50458256369,2.127577781677,1399.233556885884
144,0.5744999945164,1.39456820488,21.49451176291,2.146986961365,1411.9982960954046
145,0.5754999965429,1.404639005661,21.48444096213,2.166518211365,1424.8433166832706
146,0.5764999985695,1.414709806442,21.47437016135,2.186110496521,1437.7284779603094
147,0.577500000596,1.424750089645,21.46432987815,2.205702781677,1450.613639237348
148,0.5784999877214,1.434790372849,21.45428959494,2.225295066833,1463.4988005143869
