           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.339985313293e+01, -9.355549700558e-03
                 0.0,                 0.0,  2.339985451129e+01, -9.411458857358e-03
                 0.0,                 0.0,  2.339985542399e+01, -9.850536473095e-03
                 0.0,                 0.0,  2.339984337267e+01, -9.849626570940e-03
                 0.0,                 0.0,  2.339984348071e+01, -9.869236499071e-03
                 0.0,                 0.0,  2.344062320225e+01, -1.010412164032e-02
  0.000000000000e+00,  0.000000000000e+00,  2.344062366732e+01, -9.980740025640e-03
  8.000001311302e-03, -9.880051948130e-06,  2.344063354737e+01, -9.325565770268e-03
  1.100000739098e-02, -2.155418042094e-05,  2.344064522150e+01, -8.934082463384e-03
  1.300001144409e-02, -3.141874913126e-05,  2.344065508606e+01, -8.747877553105e-03
  1.399999856949e-02, -2.942158607766e-05,  2.344065308890e+01, -8.701147511601e-03
  1.140000075102e-01,  1.327140489593e-05,  2.344061039591e+01, -7.909555919468e-03
  2.145000100136e-01,  6.405198746506e-06,  2.344061726212e+01, -9.028236381710e-03
  3.150000125170e-01, -2.777218651318e-05,  2.344065143950e+01, -7.190595846623e-03
  4.155000001192e-01, -3.627155820141e-05,  2.344065993887e+01, -5.739786662161e-03
  5.045000016689e-01,  1.003193669021e-02,  2.343059173063e+01,  2.281108126044e-02
  5.145000070333e-01,  2.067684940994e-02,  2.341994681791e+01,  5.898967012763e-02
  5.205000042915e-01,  3.138089179993e-02,  2.340924277552e+01,  5.993285402656e-02
  5.254999995232e-01,  4.252743721008e-02,  2.339809623011e+01,  5.887654051185e-02
  5.295000076294e-01,  5.265164375305e-02,  2.338797202356e+01,  6.393482536077e-02
  5.335000008345e-01,  6.381344795227e-02,  2.337681021936e+01,  7.402851432562e-02
  5.370000004768e-01,  7.441067695618e-02,  2.336621299036e+01,  8.766224235296e-02
  5.405000001192e-01,  8.590817451477e-02,  2.335471549280e+01,  1.044926866889e-01
  5.435000061989e-01,  9.655117988586e-02,  2.334407248743e+01,  1.203618273139e-01
  5.465000122786e-01,  1.080181598663e-01,  2.333260550745e+01,  1.323628723621e-01
  5.490000098944e-01,  1.182110309601e-01,  2.332241263636e+01,  1.386800110340e-01
  5.515000075102e-01,  1.288921833038e-01,  2.331173148401e+01,  1.414513885975e-01
  5.540000051260e-01,  1.399700641632e-01,  2.330065360315e+01,  1.388645470142e-01
  5.565000027418e-01,  1.512768268585e-01,  2.328934684046e+01,  1.343555748463e-01
  5.590000003576e-01,  1.626598834991e-01,  2.327796378382e+01,  1.318989098072e-01
