           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.882154192579e+01, -1.529448665679e-02
                 0.0,                 0.0,  2.882154323709e+01, -1.517432369292e-02
                 0.0,                 0.0,  2.882155837667e+01, -1.648043282330e-02
                 0.0,                 0.0,  2.882154931676e+01, -1.646009273827e-02
                 0.0,                 0.0,  2.882154633653e+01, -1.649001426995e-02
                 0.0,                 0.0,  2.782151005955e+01, -1.587817072868e-02
  0.000000000000e+00,  0.000000000000e+00,  2.782151367317e+01, -1.569482684135e-02
  8.000001311302e-03, -1.325830817223e-05,  2.782152693148e+01, -1.519466843456e-02
  1.100000739098e-02, -4.452653229237e-06,  2.782151812583e+01, -1.521565672010e-02
  1.300001144409e-02, -1.032371073961e-05,  2.782152399688e+01, -1.527275796980e-02
  1.399999856949e-02, -1.078238710761e-05,  2.782152445556e+01, -1.527733262628e-02
  1.140000075102e-01, -3.377499524504e-08,  2.782151370695e+01, -1.654147543013e-02
  2.145000100136e-01, -2.884825335059e-06,  2.782151655800e+01, -1.522332429886e-02
  3.150000125170e-01, -1.670911728979e-06,  2.782151534408e+01, -1.599803939462e-02
  4.155000001192e-01,  1.509077148512e-03,  2.782000459602e+01, -1.728196442127e-02
  4.629999995232e-01,  1.158082205802e-02,  2.780993285111e+01, -8.291234262288e-03
  4.810000061989e-01,  2.193104848266e-02,  2.779958262469e+01,  4.650960676372e-03
  4.910000115633e-01,  3.212010487914e-02,  2.778939356829e+01,  1.539660524577e-02
  4.985000044107e-01,  4.250752553344e-02,  2.777900614764e+01,  4.381666891277e-03
  5.050000101328e-01,  5.273091420531e-02,  2.776878275897e+01, -1.948823337443e-03
  5.110000073910e-01,  6.279408931732e-02,  2.775871958386e+01, -7.958878763020e-03
  5.170000046492e-01,  7.315862178802e-02,  2.774835505138e+01, -1.322506833822e-02
  5.230000019073e-01,  8.356511592865e-02,  2.773794855724e+01, -1.801823638380e-02
  5.289999991655e-01,  9.372746944427e-02,  2.772778620373e+01, -2.430199645460e-02
  5.355000048876e-01,  1.041949987411e-01,  2.771731867443e+01, -2.838694117963e-02
  5.425000041723e-01,  1.144489049911e-01,  2.770706476818e+01, -3.248982504010e-02
  5.505000054836e-01,  1.248935461044e-01,  2.769662012707e+01, -2.184491418302e-02
  5.590000003576e-01,  1.354106664658e-01,  2.768610300671e+01, -1.669316552579e-02
  5.675000101328e-01,  1.457561254501e-01,  2.767575754772e+01, -1.465274859220e-02
  5.760000050068e-01,  1.560596227646e-01,  2.766545405041e+01, -1.273592282087e-02
  5.844999998808e-01,  1.665233373642e-01,  2.765499033581e+01, -1.037128735334e-02
  5.925000011921e-01,  1.768878698349e-01,  2.764462580334e+01, -3.458087332547e-03
  6.000000089407e-01,  1.874660253525e-01,  2.763404764782e+01, -1.082617510110e-02
  6.070000082254e-01,  1.975978612900e-01,  2.762391581188e+01, -1.853377185762e-02
  6.145000010729e-01,  2.081378698349e-01,  2.761337580334e+01, -2.398306690156e-02
  6.225000023842e-01,  2.185863256454e-01,  2.760292734753e+01, -2.587003074586e-02
  6.310000121593e-01,  2.286227941513e-01,  2.759289087902e+01, -2.819365821779e-02
  6.410000026226e-01,  2.386859655380e-01,  2.758282770763e+01, -3.621977940202e-02
  6.545000076294e-01,  2.487720251083e-01,  2.757274164806e+01, -1.774424873292e-02
  6.680000126362e-01,  2.589076757431e-01,  2.756260599743e+01, -9.644691832364e-03
  6.794999986887e-01,  2.693980932236e-01,  2.755211557995e+01, -1.016450393945e-02
