           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.530474598395e+01, -5.622402299196e-03
                 0.0,                 0.0,  2.530474736976e+01, -5.787387955934e-03
                 0.0,                 0.0,  2.530473092353e+01, -5.254120100290e-03
                 0.0,                 0.0,  2.530471769316e+01, -5.020350683481e-03
                 0.0,                 0.0,  2.530471490292e+01, -5.197734106332e-03
                 0.0,                 0.0,  2.530473667400e+01, -6.741070654243e-03
  0.000000000000e+00,  0.000000000000e+00,  2.530473549867e+01, -7.180714514107e-03
  8.000001311302e-03, -1.409091055393e-06,  2.530473690776e+01, -7.184767629951e-03
  1.100000739098e-02, -5.690380930901e-07,  2.530473606771e+01, -6.691718008369e-03
  1.300001144409e-02,  2.593733370304e-06,  2.530473290494e+01, -6.511235143989e-03
  1.400001347065e-02,  3.855675458908e-06,  2.530473164300e+01, -6.463909056038e-03
  1.145000010729e-01, -2.299726475030e-05,  2.530475849594e+01, -6.483554374427e-03
  2.145000100136e-01, -2.879624662455e-05,  2.530476429492e+01, -6.993340328336e-03
  3.150000125170e-01, -8.007228643692e-06,  2.530474350590e+01, -7.453841157258e-03
  4.155000001192e-01, -7.989698360689e-07,  2.530473629764e+01, -7.214345969260e-03
  5.055000036955e-01,  1.013844553381e-02,  2.529459705314e+01, -6.429048720747e-03
  5.260000079870e-01,  2.016442269087e-02,  2.528457107598e+01,  1.584592275321e-02
  5.370000004768e-01,  3.026574105024e-02,  2.527446975762e+01,  2.211835794151e-02
  5.450000017881e-01,  4.058068245649e-02,  2.526415481621e+01,  2.655294351280e-02
  5.515000075102e-01,  5.076973885298e-02,  2.525396575982e+01,  1.653554849327e-02
  5.575000047684e-01,  6.099694222212e-02,  2.524373855645e+01,  1.010396890342e-02
  5.635000020266e-01,  7.168953865767e-02,  2.523304596001e+01,  2.917078789324e-03
  5.694999992847e-01,  8.246605843306e-02,  2.522226944024e+01, -1.128407544456e-03
  5.755000114441e-01,  9.301751106977e-02,  2.521171798760e+01, -9.284229949117e-03
  5.820000022650e-01,  1.038321778178e-01,  2.520090332085e+01, -4.038068000227e-03
  5.885000079870e-01,  1.141089722514e-01,  2.519062652642e+01, -1.290366239846e-02
  5.960000008345e-01,  1.246184632182e-01,  2.518011703545e+01, -9.516688063741e-03
  6.040000021458e-01,  1.347388625145e-01,  2.516999663616e+01,  2.388981636614e-03
  6.125000119209e-01,  1.451491713524e-01,  2.515958632732e+01,  5.379704292864e-03
  6.210000067949e-01,  1.554946303368e-01,  2.514924086833e+01,  9.115247055888e-03
  6.295000016689e-01,  1.659697890282e-01,  2.513876570964e+01,  1.190838031471e-02
  6.375000029802e-01,  1.762847304344e-01,  2.512845076824e+01,  2.020057849586e-02
  6.450000107288e-01,  1.867827773094e-01,  2.511795272136e+01,  1.644095592201e-02
  6.520000100136e-01,  1.969451308250e-01,  2.510779036785e+01,  7.310477551073e-03
  6.595000028610e-01,  2.075423598289e-01,  2.509719313884e+01,  6.237504538149e-03
  6.675000041723e-01,  2.181662917137e-01,  2.508656920696e+01,  3.210303839296e-03
  6.759999990463e-01,  2.283667922020e-01,  2.507636870647e+01,  3.175204154104e-03
  6.860000044107e-01,  2.386588454247e-01,  2.506607665325e+01, -5.316788796335e-03
  7.000000029802e-01,  2.488501369953e-01,  2.505588536168e+01,  1.130716502666e-02
  7.155000120401e-01,  2.591517269611e-01,  2.504558377171e+01,  2.590219676495e-02
  7.275000065565e-01,  2.692148983479e-01,  2.503552060032e+01,  2.791653573513e-02
  7.380000054836e-01,  2.796194851398e-01,  2.502511601353e+01,  2.599273622036e-02
  7.475000023842e-01,  2.898810207844e-01,  2.501485447789e+01,  2.074180543423e-02
  7.569999992847e-01,  3.002646267414e-01,  2.500447087193e+01,  1.752499490976e-02
  7.665000110865e-01,  3.102743923664e-01,  2.499446110630e+01,  1.709900051355e-02
  7.770000100136e-01,  3.207457363605e-01,  2.498398976231e+01,  1.803910732269e-02
  7.880000025034e-01,  3.310759365559e-01,  2.497365956211e+01,  2.025020122528e-02
  7.995000034571e-01,  3.414156734943e-01,  2.496331982518e+01,  2.516067028046e-02
  8.110000044107e-01,  3.517382442951e-01,  2.495299725438e+01,  2.919375896454e-02
  8.220000118017e-01,  3.619845211506e-01,  2.494275097752e+01,  3.076131641865e-02
  8.325000107288e-01,  3.722899258137e-01,  2.493244557286e+01,  3.418309986591e-02
  8.420000076294e-01,  3.823378384113e-01,  2.492239766026e+01,  3.634376823902e-02
  8.510000109673e-01,  3.924887478352e-01,  2.491224675084e+01,  3.511618077755e-02
  8.599999994040e-01,  4.029715359211e-01,  2.490176396275e+01,  3.316400945187e-02
  8.690000027418e-01,  4.134123623371e-01,  2.489132313633e+01,  3.273247182369e-02
  8.780000060797e-01,  4.235518276691e-01,  2.488118367100e+01,  3.226517140865e-02
  8.875000029802e-01,  4.336722195148e-01,  2.487106327916e+01,  3.126025199890e-02
  8.980000019073e-01,  4.440501034260e-01,  2.486068539524e+01,  3.508877754211e-02
  9.090000092983e-01,  4.545233547688e-01,  2.485021214390e+01,  3.988957405090e-02
  9.195000082254e-01,  4.646151363850e-01,  2.484012036229e+01,  4.311585426331e-02
  9.300000071526e-01,  4.749377071857e-01,  2.482979779149e+01,  4.401372745633e-02
  9.405000060797e-01,  4.853639006615e-01,  2.481937159801e+01,  4.521569609642e-02
  9.510000050068e-01,  4.958352446556e-01,  2.480890025402e+01,  4.544870555401e-02
  9.615000039339e-01,  5.062684416771e-01,  2.479846705699e+01,  4.511761665344e-02
  9.720000028610e-01,  5.165242552757e-01,  2.478821124340e+01,  4.608058929443e-02
  9.825000017881e-01,  5.267209410667e-01,  2.477801455760e+01,  4.689648747444e-02
  9.930000007153e-01,  5.369901061058e-01,  2.476774539257e+01,  4.869177937508e-02
  1.003499999642e+00,  5.472916960716e-01,  2.475744380260e+01,  5.044323205948e-02
  1.014000013471e+00,  5.575761198997e-01,  2.474715937877e+01,  5.295377969742e-02
  1.024500012398e+00,  5.679597258568e-01,  2.473677577281e+01,  5.373448133469e-02
  1.035000011325e+00,  5.784348845482e-01,  2.472630061412e+01,  5.671590566635e-02
  1.045000001788e+00,  5.885247588158e-01,  2.471621073986e+01,  5.680453777313e-02
  1.055000007153e+00,  5.985879302025e-01,  2.470614756847e+01,  5.764159560204e-02
  1.065000012517e+00,  6.086243987083e-01,  2.469611109996e+01,  5.931159853935e-02
  1.075500011444e+00,  6.190575957298e-01,  2.468567790294e+01,  6.150411069393e-02
  1.086000010371e+00,  6.294106841087e-01,  2.467532481456e+01,  6.245465576649e-02
  1.096500009298e+00,  6.397160887718e-01,  2.466501940990e+01,  6.472249329090e-02
  1.107000008225e+00,  6.501454710960e-01,  2.465459002757e+01,  6.658501923084e-02
  1.116999998689e+00,  6.602582335472e-01,  2.464447726512e+01,  6.721124053001e-02
  1.127000004053e+00,  6.704358458519e-01,  2.463429965282e+01,  6.862887740135e-02
  1.137000009418e+00,  6.804990172386e-01,  2.462423648143e+01,  6.895101070404e-02
  1.147500008345e+00,  6.909016966820e-01,  2.461383380199e+01,  7.121884822845e-02
  1.158000007272e+00,  7.012509703636e-01,  2.460348452831e+01,  7.273854315281e-02
  1.168500006199e+00,  7.116269469261e-01,  2.459310855174e+01,  7.420627772808e-02
  1.179000005126e+00,  7.220868468285e-01,  2.458264865184e+01,  7.526330649853e-02
  1.189000010490e+00,  7.321469187737e-01,  2.457258857990e+01,  7.673647254705e-02
  1.199000000954e+00,  7.421757578850e-01,  2.456255974079e+01,  7.818622142076e-02
  1.209499999881e+00,  7.526127696037e-01,  2.455212272907e+01,  8.009404689074e-02
  1.219999998808e+00,  7.630345225334e-01,  2.454170097614e+01,  8.370549231768e-02
  1.230000004172e+00,  7.730786204338e-01,  2.453165687824e+01,  8.395325392485e-02
  1.240000009537e+00,  7.832104563713e-01,  2.452152504230e+01,  8.529802411795e-02
  1.250000000000e+00,  7.933499217033e-01,  2.451138557697e+01,  8.472692221403e-02
  1.260499998927e+00,  8.038288950920e-01,  2.450090660358e+01,  8.710848540068e-02
  1.271000012755e+00,  8.141362071037e-01,  2.449059929157e+01,  8.962284773588e-02
  1.281500011683e+00,  8.244282603264e-01,  2.448030723834e+01,  9.350907057524e-02
  1.292000010610e+00,  8.347775340080e-01,  2.446995796466e+01,  9.394400566816e-02
  1.302500009537e+00,  8.451344370842e-01,  2.445960106159e+01,  9.533195942640e-02
  1.313000008464e+00,  8.555256724358e-01,  2.444920982624e+01,  9.610851854086e-02
  1.322999998927e+00,  8.655392527580e-01,  2.443919624591e+01,  9.642350673676e-02
  1.333000004292e+00,  8.756100535393e-01,  2.442912544513e+01,  9.650283306837e-02
