           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.170788763220e+01, -7.022195961326e-03
                 0.0,                 0.0,  2.170788571740e+01, -7.130676414818e-03
                 0.0,                 0.0,  2.170787869895e+01, -7.572786416858e-03
                 0.0,                 0.0,  2.170787498111e+01, -7.217153441161e-03
                 0.0,                 0.0,  2.170788101608e+01, -7.113202940673e-03
                 0.0,                 0.0,  2.178448700423e+01, -6.765153259039e-03
  0.000000000000e+00,  0.000000000000e+00,  2.178448380283e+01, -6.826397031546e-03
  8.000001311302e-03,  4.619825631380e-06,  2.178447918301e+01, -6.309863179922e-03
  1.100000739098e-02, -5.745794624090e-06,  2.178448954863e+01, -6.504889577627e-03
  1.300001144409e-02,  1.034233719110e-06,  2.178448276860e+01, -6.567519158125e-03
  1.399999856949e-02,  4.330649971962e-08,  2.178448375953e+01, -6.525199860334e-03
  1.140000075102e-01, -1.391592923028e-05,  2.178449771876e+01, -5.212803371251e-03
  2.145000100136e-01, -1.944647920027e-05,  2.178450324931e+01, -7.157558575273e-03
  3.149999976158e-01,  1.415815677319e-05,  2.178446964467e+01, -4.141185432673e-03
  4.150000065565e-01,  5.536298267543e-04,  2.178393017300e+01, -6.069906055927e-03
  4.750000089407e-01,  1.064493507147e-02,  2.177383886776e+01,  3.203490981832e-03
  4.915000051260e-01,  2.068807929754e-02,  2.176379572353e+01,  1.844368316233e-02
  5.010000020266e-01,  3.093626350164e-02,  2.175354753933e+01,  2.589784003794e-02
  5.085000097752e-01,  4.145719856024e-02,  2.174302660427e+01,  2.552805282176e-02
  5.150000005960e-01,  5.203535407782e-02,  2.173244844875e+01,  4.117212817073e-02
  5.205000042915e-01,  6.243040412664e-02,  2.172205339870e+01,  4.436717554927e-02
  5.254999995232e-01,  7.284452766180e-02,  2.171163927517e+01,  3.900180384517e-02
  5.305000096560e-01,  8.365537971258e-02,  2.170082842312e+01,  3.028140403330e-02
  5.355000048876e-01,  9.432890266180e-02,  2.169015490017e+01,  2.528323791921e-02
  5.405000001192e-01,  1.045294031501e-01,  2.167995439968e+01,  2.584209106863e-02
  5.460000038147e-01,  1.148672327399e-01,  2.166961657009e+01,  2.041167579591e-02
  5.525000095367e-01,  1.255636364222e-01,  2.165892016641e+01,  3.230399638414e-02
  5.595000088215e-01,  1.357717663050e-01,  2.164871203653e+01,  4.172868281603e-02
  5.680000036955e-01,  1.462210118771e-01,  2.163826279095e+01,  3.689596801996e-02
  5.795000046492e-01,  1.564196050167e-01,  2.162806419781e+01,  6.712362915277e-02
  5.920000076294e-01,  1.667021214962e-01,  2.161778168134e+01,  8.853933960199e-02
  6.030000001192e-01,  1.771772801876e-01,  2.160730652264e+01,  9.802839905024e-02
  6.124999970198e-01,  1.871908605099e-01,  2.159729294232e+01,  1.041681542993e-01
  6.220000088215e-01,  1.976469457150e-01,  2.158683685712e+01,  1.092450395226e-01
  6.315000057220e-01,  2.079924046993e-01,  2.157649139813e+01,  1.174351945519e-01
  6.415000110865e-01,  2.183493077755e-01,  2.156613449506e+01,  1.308896243572e-01
  6.520000100136e-01,  2.286814153194e-01,  2.155580238751e+01,  1.492802798748e-01
  6.625000089407e-01,  2.388132512569e-01,  2.154567055157e+01,  1.708943545818e-01
  6.730000078678e-01,  2.491167485714e-01,  2.153536705426e+01,  1.905553042889e-01
  6.829999983311e-01,  2.591265141964e-01,  2.152535728864e+01,  2.098118960857e-01
  6.930000036955e-01,  2.692125737667e-01,  2.151527122906e+01,  2.291676700115e-01
  7.030000090599e-01,  2.793024480343e-01,  2.150518135480e+01,  2.499806582928e-01
  7.135000079870e-01,  2.897318303585e-01,  2.149475197247e+01,  2.715527713299e-01
  7.240000069141e-01,  2.999666631222e-01,  2.148451713971e+01,  2.977673709393e-01
  7.345000058413e-01,  3.102091252804e-01,  2.147427467755e+01,  3.242108523846e-01
  7.450000047684e-01,  3.206461369991e-01,  2.146383766583e+01,  3.502576053143e-01
  7.550000101328e-01,  3.306711614132e-01,  2.145381264142e+01,  3.737103641033e-01
  7.655000090599e-01,  3.411463201046e-01,  2.144333748273e+01,  4.007489383221e-01
  7.760000079870e-01,  3.515299260616e-01,  2.143295387677e+01,  4.280621707439e-01
  7.865000069141e-01,  3.618410527706e-01,  2.142264275006e+01,  4.559323489666e-01
  7.970000058413e-01,  3.721311986446e-01,  2.141235260419e+01,  4.833218753338e-01
  8.075000047684e-01,  3.824652135372e-01,  2.140201858929e+01,  5.131986141205e-01
  8.180000036955e-01,  3.928661048412e-01,  2.139161769799e+01,  5.404109358788e-01
  8.285000026226e-01,  4.032916724682e-01,  2.138119213036e+01,  5.698146224022e-01
  8.390000015497e-01,  4.137324988842e-01,  2.137075130395e+01,  5.990886092186e-01
  8.495000004768e-01,  4.241733253002e-01,  2.136031047753e+01,  6.301707625389e-01
  8.599999994040e-01,  4.345760047436e-01,  2.134990779809e+01,  6.616420149803e-01
  8.704999983311e-01,  4.450549781322e-01,  2.133942882470e+01,  6.944331526756e-01
  8.805000036955e-01,  4.550914466381e-01,  2.132939235619e+01,  7.238215804100e-01
  8.905000090599e-01,  4.651431739330e-01,  2.131934062890e+01,  7.546519637108e-01
  9.004999995232e-01,  4.752139747143e-01,  2.130926982812e+01,  7.846965193748e-01
  9.105000048876e-01,  4.853496253490e-01,  2.129913417748e+01,  8.148478865623e-01
  9.205000102520e-01,  4.954967200756e-01,  2.128898708276e+01,  8.449153304100e-01
  9.305000007153e-01,  5.056552290916e-01,  2.127882857374e+01,  8.754481673241e-01
  9.405000060797e-01,  5.157565474510e-01,  2.126872725538e+01,  9.060267806053e-01
  9.505000114441e-01,  5.257892012596e-01,  2.125869460157e+01,  9.376963973045e-01
  9.610000103712e-01,  5.362529158592e-01,  2.124823088697e+01,  9.713572859764e-01
