           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.684269536619e+01, -9.685788303614e-03
                 0.0,                 0.0,  2.684269137268e+01, -9.729895740747e-03
                 0.0,                 0.0,  2.684269035195e+01, -9.286839514971e-03
                 0.0,                 0.0,  2.684271005873e+01, -9.104836732149e-03
                 0.0,                 0.0,  2.684270842706e+01, -9.083677083254e-03
                 0.0,                 0.0,  2.691798754525e+01, -1.206317916512e-02
  0.000000000000e+00,  0.000000000000e+00,  2.691798689548e+01, -1.165166869760e-02
  8.000001311302e-03, -3.839231794700e-07,  2.691798727941e+01, -1.086107268929e-02
  1.099999248981e-02, -7.745562470518e-06,  2.691799464105e+01, -1.068798080087e-02
  1.299999654293e-02, -8.190268999897e-06,  2.691799508575e+01, -1.061931625009e-02
  1.399999856949e-02, -2.872417098843e-06,  2.691798976790e+01, -1.061126962304e-02
  1.145000010729e-01,  4.124324732402e-06,  2.691798277116e+01, -1.067084539682e-02
  2.149999886751e-01, -9.550724826113e-06,  2.691799644621e+01, -1.105521712452e-02
  3.149999976158e-01,  7.665897101106e-06,  2.691797922959e+01, -1.191050838679e-02
  4.155000001192e-01,  1.331797684543e-03,  2.691665509780e+01, -1.335821673274e-02
  4.584999978542e-01,  1.155208703130e-02,  2.690643480845e+01,  2.116791158915e-02
  4.694999903440e-01,  2.199291251600e-02,  2.689599398297e+01,  3.204933553934e-02
  4.764999896288e-01,  3.215526789427e-02,  2.688583162759e+01,  2.460900694132e-02
  4.825000017881e-01,  4.259227961302e-02,  2.687539461587e+01,  9.029783308506e-03
  4.879999905825e-01,  5.277752131224e-02,  2.686520937417e+01, -2.070985268801e-03
  4.934999942780e-01,  6.317638605833e-02,  2.685481050943e+01, -1.036413758993e-02
  4.989999979734e-01,  7.345318049192e-02,  2.684453371499e+01, -1.715429872274e-02
  5.049999952316e-01,  8.418773859739e-02,  2.683379915689e+01, -3.061636537313e-02
  5.115000009537e-01,  9.440731257200e-02,  2.682357958291e+01, -3.694012016058e-02
  5.195000022650e-01,  1.047604009509e-01,  2.681322649453e+01, -4.598524421453e-02
  5.314999967813e-01,  1.150505468249e-01,  2.680293634866e+01, -2.078916877508e-02
  5.450000017881e-01,  1.252395957708e-01,  2.679274729971e+01, -2.495270164218e-04
  5.559999942780e-01,  1.355640739202e-01,  2.678242282156e+01, -1.778751262464e-03
  5.654999911785e-01,  1.456463187933e-01,  2.677234057669e+01, -6.942897569388e-03
  5.749999880791e-01,  1.561481803656e-01,  2.676183871512e+01, -1.059928536415e-02
  5.844999998808e-01,  1.666309684515e-01,  2.675135592703e+01, -1.496806740761e-02
  5.944999903440e-01,  1.770794242620e-01,  2.674090747122e+01, -1.731830835342e-02
  6.049999892712e-01,  1.872857213020e-01,  2.673070117418e+01, -1.272378023714e-02
  6.154999881983e-01,  1.972954869270e-01,  2.672069140856e+01, -8.500195108354e-03
  6.260000020266e-01,  2.076504826546e-01,  2.671033641283e+01, -7.848902605474e-03
  6.359999924898e-01,  2.177899479866e-01,  2.670019694750e+01, -8.094592951238e-03
  6.459999978542e-01,  2.279942631721e-01,  2.668999263231e+01, -8.222623728216e-03
  6.559999883175e-01,  2.381642460823e-01,  2.667982264940e+01, -9.155794046819e-03
  6.659999936819e-01,  2.482350468636e-01,  2.666975184862e+01, -1.060609426349e-02
  6.764999926090e-01,  2.586529850960e-01,  2.665933391039e+01, -9.879752062261e-03
  6.869999915361e-01,  2.690556645393e-01,  2.664893123095e+01, -1.005938183516e-02
  6.974999904633e-01,  2.794697880745e-01,  2.663851710741e+01, -9.729652665555e-03
  7.079999893904e-01,  2.898343205452e-01,  2.662815257494e+01, -8.426635526121e-03
  7.184999883175e-01,  3.002255558968e-01,  2.661776133959e+01, -6.611554883420e-03
  7.284999936819e-01,  3.102353215218e-01,  2.660775157396e+01, -7.117717526853e-03
  7.384999990463e-01,  3.203518986702e-01,  2.659763499681e+01, -8.401914499700e-03
  7.484999895096e-01,  3.306286931038e-01,  2.658735820238e+01, -1.042418088764e-02
  7.584999948740e-01,  3.409741520882e-01,  2.657701274340e+01, -1.096533518285e-02
  7.685000002384e-01,  3.512166142464e-01,  2.656677028124e+01, -1.138600986451e-02
  7.784999907017e-01,  3.612721562386e-01,  2.655671473925e+01, -1.200817804784e-02
  7.889999896288e-01,  3.716786503792e-01,  2.654630824511e+01, -9.752261452377e-03
  7.994999885559e-01,  3.821499943733e-01,  2.653583690111e+01, -7.969486527145e-03
  8.094999939203e-01,  3.922742009163e-01,  2.652571269457e+01, -9.161937050521e-03
  8.194999992847e-01,  4.025090336800e-01,  2.651547786180e+01, -9.816321544349e-03
  8.294999897480e-01,  4.128201603889e-01,  2.650516673510e+01, -1.055039744824e-02
  8.394999951124e-01,  4.230015873909e-01,  2.649498530809e+01, -1.155161485076e-02
  8.499999940395e-01,  4.333161413670e-01,  2.648467075412e+01, -1.156817004085e-02
  8.604999929667e-01,  4.433812201023e-01,  2.647460567538e+01, -8.873563259840e-03
  8.709999918938e-01,  4.535569250584e-01,  2.646442997043e+01, -8.121293038130e-03
  8.814999908209e-01,  4.638585150242e-01,  2.645412838046e+01, -8.084923028946e-03
  8.919999897480e-01,  4.742764532566e-01,  2.644371044223e+01, -7.150381803513e-03
