           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  1.258672524323e+01, -1.503379363567e-02
                 0.0,                 0.0,  1.258671959569e+01, -1.506562251598e-02
                 0.0,                 0.0,  1.258671548390e+01, -1.486561913043e-02
                 0.0,                 0.0,  1.258671660847e+01, -1.429079193622e-02
                 0.0,                 0.0,  1.258671547319e+01, -1.423786301166e-02
                 0.0,                 0.0,  1.258672824966e+01, -1.658568158746e-02
  0.000000000000e+00,  0.000000000000e+00,  1.258672313857e+01, -1.674732938409e-02
  8.000001311302e-03,  6.634742021561e-06,  1.258671650382e+01, -1.667151227593e-02
  1.099999248981e-02,  4.433095455170e-06,  1.258671870547e+01, -1.615462079644e-02
  1.299999654293e-02, -2.361834049225e-06,  1.258672550040e+01, -1.603672280908e-02
  1.399999856949e-02, -8.717179298401e-07,  1.258672401028e+01, -1.599762216210e-02
  1.145000010729e-01, -5.203392356634e-05,  1.258677517249e+01, -1.617889851332e-02
  2.150000035763e-01, -7.239210390253e-06,  1.258673037778e+01, -1.406203024089e-02
  3.155000060797e-01, -1.113801772590e-05,  1.258673427658e+01, -1.351537462324e-02
  4.140000045300e-01,  1.036034617573e-02,  1.257636279239e+01,  1.572030410171e-02
  4.224999994040e-01,  2.116738259792e-02,  1.256555575597e+01,  5.952828750014e-02
  4.274999946356e-01,  3.185234963894e-02,  1.255487078893e+01,  6.396954506636e-02
  4.315000027418e-01,  4.275475442410e-02,  1.254396838414e+01,  5.854504927993e-02
  4.350000023842e-01,  5.379448831081e-02,  1.253292865026e+01,  6.092685088515e-02
  4.379999935627e-01,  6.436882913113e-02,  1.252235430943e+01,  7.218783348799e-02
  4.409999996424e-01,  7.611046731472e-02,  1.251061267125e+01,  8.544772118330e-02
  4.434999972582e-01,  8.686791360378e-02,  1.249985522496e+01,  9.680026024580e-02
  4.459999948740e-01,  9.858666360378e-02,  1.248813647496e+01,  1.048416420817e-01
  4.479999989271e-01,  1.086879819632e-01,  1.247803515660e+01,  1.071876809001e-01
  4.500000029802e-01,  1.193843930960e-01,  1.246733874547e+01,  1.060659214854e-01
  4.519999921322e-01,  1.306148618460e-01,  1.245610827672e+01,  1.033994480968e-01
  4.539999961853e-01,  1.423488706350e-01,  1.244437426793e+01,  9.953897446394e-02
  4.560000002384e-01,  1.545406430960e-01,  1.243218249547e+01,  9.467905014753e-02
  4.580000042915e-01,  1.671596616507e-01,  1.241956347692e+01,  8.719461411238e-02
  4.599999934435e-01,  1.800991147757e-01,  1.240662402379e+01,  7.819192856550e-02
  4.619999974966e-01,  1.932979673147e-01,  1.239342517125e+01,  6.950967758894e-02
  4.634999930859e-01,  2.033077329397e-01,  1.238341540563e+01,  6.267374008894e-02
  4.650000035763e-01,  2.133937925100e-01,  1.237332934606e+01,  5.556314811110e-02
  4.664999991655e-01,  2.234951108694e-01,  1.236322802770e+01,  4.930704459548e-02
  4.679999947548e-01,  2.335811704397e-01,  1.235314196813e+01,  4.418772086501e-02
  4.695000052452e-01,  2.436519712210e-01,  1.234307116735e+01,  3.914469107985e-02
  4.710000008345e-01,  2.536617517471e-01,  1.233306138682e+01,  3.452890738845e-02
  4.730000048876e-01,  2.668606042862e-01,  1.231986253428e+01,  3.176325187087e-02
  4.749999940395e-01,  2.798916101456e-01,  1.230683152842e+01,  3.524130210280e-02
  4.769999980927e-01,  2.927547693253e-01,  1.229396836924e+01,  4.490011557937e-02
  4.790000021458e-01,  3.054958581924e-01,  1.228122728037e+01,  5.648153647780e-02
  4.810000061989e-01,  3.181453943253e-01,  1.226857774424e+01,  6.809347122908e-02
  4.829999953508e-01,  3.307491540909e-01,  1.225597398448e+01,  7.814901322126e-02
  4.849999994040e-01,  3.433376550674e-01,  1.224338548350e+01,  8.390920609236e-02
  4.870000034571e-01,  3.558651208878e-01,  1.223085801768e+01,  8.496969193220e-02
  4.889999926090e-01,  3.683162927628e-01,  1.221840684580e+01,  8.438795059919e-02
  4.909999966621e-01,  3.805996179581e-01,  1.220612352061e+01,  8.387010544538e-02
  4.930000007153e-01,  3.927150964737e-01,  1.219400804209e+01,  8.353918045759e-02
  4.950000047684e-01,  4.045864343643e-01,  1.218213670420e+01,  8.587186783552e-02
  4.969999939203e-01,  4.161831140518e-01,  1.217054002451e+01,  9.176938980818e-02
  4.989999979734e-01,  4.275203943253e-01,  1.215920274424e+01,  1.018401905894e-01
  5.010000020266e-01,  4.386135339737e-01,  1.214810960459e+01,  1.144439503551e-01
  5.030000060797e-01,  4.494930505753e-01,  1.213723008799e+01,  1.287567019463e-01
  5.049999952316e-01,  4.601894617081e-01,  1.212653367686e+01,  1.441070437431e-01
  5.069999992847e-01,  4.707485437393e-01,  1.211597459483e+01,  1.597778201103e-01
  5.090000033379e-01,  4.812008142471e-01,  1.210552232432e+01,  1.752654910088e-01
  5.109999924898e-01,  4.915767908096e-01,  1.209514634776e+01,  1.902953982353e-01
  5.129999965429e-01,  5.019375085831e-01,  1.208478562998e+01,  2.052337527275e-01
  5.150000005960e-01,  5.122829675674e-01,  1.207444017100e+01,  2.195922732353e-01
  5.170000046492e-01,  5.226589441299e-01,  1.206406419444e+01,  2.330963015556e-01
  5.189999938011e-01,  5.330501794815e-01,  1.205367295908e+01,  2.455474734306e-01
  5.209999978542e-01,  5.434871912003e-01,  1.204323594737e+01,  2.567321658134e-01
  5.230000019073e-01,  5.539547204971e-01,  1.203276841807e+01,  2.662383913994e-01
  5.250000059605e-01,  5.644222497940e-01,  1.202230088877e+01,  2.752563357353e-01
  5.269999951124e-01,  5.749050378799e-01,  1.201181810069e+01,  2.845184206963e-01
  5.289999991655e-01,  5.853878259659e-01,  1.200133531260e+01,  2.944976687431e-01
  5.310000032187e-01,  5.958553552628e-01,  1.199086778330e+01,  3.044769167900e-01
  5.329999923706e-01,  6.062771081924e-01,  1.198044603037e+01,  3.147460818291e-01
  5.349999964237e-01,  6.166683435440e-01,  1.197005479502e+01,  3.266784548759e-01
  5.370000004768e-01,  6.270138025284e-01,  1.195970933604e+01,  3.396026492119e-01
  5.390000045300e-01,  6.373440027237e-01,  1.194937913584e+01,  3.530151247978e-01
  5.409999936819e-01,  6.476131677628e-01,  1.193910997080e+01,  3.664886355400e-01
  5.429999977350e-01,  6.578670740128e-01,  1.192885606455e+01,  3.796874880791e-01
  5.450000017881e-01,  6.680752038956e-01,  1.191864793467e+01,  3.928558230400e-01
  5.470000058413e-01,  6.782528162003e-01,  1.190847032237e+01,  4.068939089775e-01
  5.489999949932e-01,  6.883846521378e-01,  1.189833848643e+01,  4.218780398369e-01
  5.509999990463e-01,  6.985164880753e-01,  1.188820665049e+01,  4.374267458916e-01
  5.530000030994e-01,  7.086178064346e-01,  1.187810533213e+01,  4.534484744072e-01
  5.549999922514e-01,  7.187038660049e-01,  1.186801927256e+01,  4.697448611259e-01
  5.569999963045e-01,  7.287899255753e-01,  1.185793321299e+01,  4.862548708916e-01
  5.590000003576e-01,  7.388607263565e-01,  1.184786241221e+01,  5.031310915947e-01
  5.610000044107e-01,  7.489315271378e-01,  1.183779161143e+01,  5.197631716728e-01
  5.629999935627e-01,  7.589870691299e-01,  1.182773606944e+01,  5.367919802666e-01
  5.649999976158e-01,  7.690578699112e-01,  1.181766526865e+01,  5.543090701103e-01
  5.670000016689e-01,  7.791134119034e-01,  1.180760972666e+01,  5.722228884697e-01
  5.690000057220e-01,  7.891842126846e-01,  1.179753892588e+01,  5.906555056572e-01
  5.709999948740e-01,  7.992244958878e-01,  1.178749864268e+01,  6.096374392509e-01
  5.729999989271e-01,  8.092647790909e-01,  1.177745835948e+01,  6.299316287041e-01
  5.750000029802e-01,  8.193050622940e-01,  1.176741807627e+01,  6.505309939384e-01
  5.769999921322e-01,  8.293300867081e-01,  1.175739305186e+01,  6.716491580009e-01
  5.789999961853e-01,  8.393551111221e-01,  1.174736802744e+01,  6.931030154228e-01
  5.810000002384e-01,  8.493801355362e-01,  1.173734300303e+01,  7.145873904228e-01
  5.830000042915e-01,  8.594204187393e-01,  1.172730271983e+01,  7.365295290947e-01
  5.849999934435e-01,  8.694454431534e-01,  1.171727769541e+01,  7.587463259697e-01
  5.869999974966e-01,  8.794857263565e-01,  1.170723741221e+01,  7.817870974541e-01
  5.890000015497e-01,  8.895260095596e-01,  1.169719712901e+01,  8.055297732353e-01
  5.910000056028e-01,  8.995662927628e-01,  1.168715684580e+01,  8.300048708916e-01
  5.929999947548e-01,  9.096065759659e-01,  1.167711656260e+01,  8.553039431572e-01
  5.949999988079e-01,  9.196773767471e-01,  1.166704576182e+01,  8.808471560478e-01
  5.970000028610e-01,  9.297634363174e-01,  1.165695970225e+01,  9.063293337822e-01
  5.989999920130e-01,  9.398647546768e-01,  1.164685838389e+01,  9.316284060478e-01
  6.009999960661e-01,  9.499965906143e-01,  1.163672654795e+01,  9.573547244072e-01
  6.030000001192e-01,  9.601284265518e-01,  1.162659471201e+01,  9.832946658134e-01
  6.050000041723e-01,  9.702907800674e-01,  1.161643235850e+01,  1.009265065193e+00
  6.069999933243e-01,  9.804531335831e-01,  1.160627000498e+01,  1.035571217537e+00
  6.089999973774e-01,  9.906307458878e-01,  1.159609239268e+01,  1.062274098396e+00
  6.110000014305e-01,  1.000823616982e+00,  1.158589952158e+01,  1.089678883553e+00
  6.130000054836e-01,  1.010985970497e+00,  1.157573716807e+01,  1.117327809334e+00
  6.149999946356e-01,  1.021163582802e+00,  1.156555955576e+01,  1.145098805428e+00
  6.169999986887e-01,  1.031310677528e+00,  1.155541246104e+01,  1.172900319099e+00
