           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  1.645026974942e+01,  1.094265747815e-02
                 0.0,                 0.0,  1.645026992824e+01,  1.099534798414e-02
                 0.0,                 0.0,  1.645027886893e+01,  1.181228924543e-02
                 0.0,                 0.0,  1.645028631951e+01,  1.172455120832e-02
                 0.0,                 0.0,  1.645027940538e+01,  1.161917019635e-02
                 0.0,                 0.0,  1.709932523340e+01,  9.353522211313e-03
  0.000000000000e+00,  0.000000000000e+00,  1.709932379985e+01,  9.648535400629e-03
  8.000001311302e-03,  9.089242666960e-06,  1.709931471061e+01,  9.972069412470e-03
  1.099999248981e-02,  9.121373295784e-06,  1.709931467848e+01,  1.013908162713e-02
  1.299999654293e-02,  3.477558493614e-06,  1.709932032229e+01,  1.028618589044e-02
  1.399999856949e-02,  2.508983016014e-06,  1.709932129087e+01,  1.034149900079e-02
  1.145000010729e-01, -5.662557668984e-06,  1.709932946241e+01,  9.950622916222e-03
  2.149999886751e-01, -3.346784751557e-06,  1.709932714664e+01,  1.108836103231e-02
  3.149999976158e-01,  4.697805252363e-06,  1.709931910205e+01,  9.372566826642e-03
  4.155000001192e-01,  8.175011316780e-05,  1.709924204974e+01,  1.123249158263e-02
  4.589999914169e-01,  1.021713297814e-02,  1.708910666688e+01,  5.451529845595e-02
  4.669999927282e-01,  2.113861031830e-02,  1.707818518954e+01,  1.177629753947e-01
  4.714999943972e-01,  3.186554089189e-02,  1.706745825896e+01,  1.502260565758e-01
  4.749999940395e-01,  4.307312145829e-02,  1.705625067840e+01,  1.520389914513e-01
  4.780000001192e-01,  5.454010143876e-02,  1.704478369841e+01,  1.443066000938e-01
  4.804999977350e-01,  6.525176763535e-02,  1.703407203222e+01,  1.361889243126e-01
  4.829999953508e-01,  7.687896490097e-02,  1.702244483495e+01,  1.289257407188e-01
  4.854999929667e-01,  8.929961919785e-02,  1.701002418066e+01,  1.234249398112e-01
  4.874999970198e-01,  9.973663091660e-02,  1.699958716894e+01,  1.202968880534e-01
  4.895000010729e-01,  1.105856299400e-01,  1.698873816991e+01,  1.184448525310e-01
  4.914999902248e-01,  1.218160986900e-01,  1.697750770116e+01,  1.179799363017e-01
  4.934999942780e-01,  1.333822607994e-01,  1.696594153905e+01,  1.187223717570e-01
  4.954999983311e-01,  1.452688574791e-01,  1.695405494237e+01,  1.200384423137e-01
  4.975000023842e-01,  1.574606299400e-01,  1.694186316991e+01,  1.213774010539e-01
  4.994999915361e-01,  1.699728369713e-01,  1.692935096288e+01,  1.211711689830e-01
  5.014999955893e-01,  1.827291846275e-01,  1.691659461523e+01,  1.192561909556e-01
  5.034999996424e-01,  1.957449316978e-01,  1.690357886816e+01,  1.176311299205e-01
  5.054999887943e-01,  2.089285254478e-01,  1.689039527441e+01,  1.167585179210e-01
  5.074999928474e-01,  2.222647070885e-01,  1.687705909276e+01,  1.140538975596e-01
  5.090000033379e-01,  2.323202490807e-01,  1.686700355077e+01,  1.102239415050e-01
  5.104999989271e-01,  2.423757910728e-01,  1.685694800878e+01,  1.048833653331e-01
  5.119999945164e-01,  2.524008154869e-01,  1.684692298437e+01,  9.929864853621e-02
  5.139999985695e-01,  2.656607031822e-01,  1.683366309667e+01,  9.214990586042e-02
  5.160000026226e-01,  2.787832617760e-01,  1.682054053808e+01,  8.082788437605e-02
