           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.533928023727e+01, -2.850924385712e-03
                 0.0,                 0.0,  2.533928400866e+01, -2.785955322906e-03
                 0.0,                 0.0,  2.533928202867e+01, -2.443902427331e-03
                 0.0,                 0.0,  2.533927340695e+01, -1.670472440310e-03
                 0.0,                 0.0,  2.533927253244e+01, -1.635424909182e-03
                 0.0,                 0.0,  2.533929279548e+01, -2.371147740632e-03
  0.000000000000e+00,  0.000000000000e+00,  2.533928996379e+01, -2.793148625642e-03
  8.000001311302e-03,  9.536743164063e-06,  2.533928042705e+01, -2.743810880929e-03
  1.100000739098e-02, -1.359730958939e-07,  2.533929009977e+01, -2.656668890268e-03
  1.299999654293e-02, -3.958120942116e-06,  2.533929392191e+01, -2.643790561706e-03
  1.399999856949e-02, -5.448237061501e-06,  2.533929541203e+01, -2.670493442565e-03
  1.140000075102e-01,  4.146319406573e-05,  2.533924850060e+01, -3.354069311172e-03
  2.144999951124e-01,  1.766361674527e-05,  2.533927230018e+01, -1.912149018608e-03
  3.145000040531e-01, -3.584391151890e-06,  2.533929354818e+01, -3.301496151835e-03
  4.150000065565e-01, -1.529039508341e-07,  2.533929011670e+01, -2.137596253306e-03
  5.154999941587e-01,  8.382731903112e-05,  2.533920613647e+01, -7.263406878337e-04
  5.614999979734e-01,  1.028587762266e-02,  2.532900408617e+01,  2.011798508465e-02
  5.709999948740e-01,  2.086593955755e-02,  2.531842402424e+01,  6.594012677670e-02
  5.764999985695e-01,  3.168442100286e-02,  2.530760554279e+01,  7.780002057552e-02
  5.805000066757e-01,  4.184677451849e-02,  2.529744318927e+01,  7.236789166927e-02
  5.840000063181e-01,  5.211593955755e-02,  2.528717402424e+01,  7.460688054562e-02
  5.875000059605e-01,  6.360580772161e-02,  2.527568415607e+01,  8.955286443233e-02
  5.904999971390e-01,  7.461502403021e-02,  2.526467493976e+01,  1.036214679480e-01
  5.929999947548e-01,  8.466293662786e-02,  2.525462702716e+01,  1.113805621862e-01
  5.955000072718e-01,  9.554245322943e-02,  2.524374751056e+01,  1.144094318151e-01
  5.980000048876e-01,  1.072001680732e-01,  2.523208979572e+01,  1.139242500067e-01
  6.005000025034e-01,  1.195597872138e-01,  2.521973017658e+01,  1.113474220037e-01
  6.025000065565e-01,  1.298899948597e-01,  2.520939996893e+01,  1.087229102850e-01
  6.044999957085e-01,  1.405558884144e-01,  2.519873407538e+01,  1.057741492987e-01
  6.064999997616e-01,  1.515269577503e-01,  2.518776300604e+01,  1.022074073553e-01
  6.085000038147e-01,  1.627726852894e-01,  2.517651727850e+01,  9.637854993343e-02
  6.105000078678e-01,  1.742167770863e-01,  2.516507318671e+01,  8.960364758968e-02
  6.124999970198e-01,  1.858134567738e-01,  2.515347650702e+01,  8.308814466000e-02
  6.145000010729e-01,  1.974711716175e-01,  2.514181879218e+01,  7.544349133968e-02
  6.165000051260e-01,  2.091136276722e-01,  2.513017633612e+01,  6.849311292171e-02
  6.184999942780e-01,  2.206950485706e-01,  2.511859491522e+01,  6.306861341000e-02
  6.204999983311e-01,  2.321849167347e-01,  2.510710504706e+01,  5.682013928890e-02
  6.225000023842e-01,  2.434764206409e-01,  2.509581354315e+01,  5.152533948421e-02
  6.245000064373e-01,  2.545390427113e-01,  2.508475092108e+01,  5.149291455746e-02
  6.264999955893e-01,  2.654185593128e-01,  2.507387140448e+01,  5.792449414730e-02
  6.284999996424e-01,  2.761149704456e-01,  2.506317499335e+01,  6.704925000668e-02
  6.305000036955e-01,  2.866587936878e-01,  2.505263117010e+01,  7.589934766293e-02
  6.325000077486e-01,  2.970958054066e-01,  2.504219415839e+01,  8.218596875668e-02
