           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  1.898349629647e+01, -6.718625314534e-03
                 0.0,                 0.0,  1.898349663920e+01, -6.627310998738e-03
                 0.0,                 0.0,  1.898349114812e+01, -8.073349483311e-03
                 0.0,                 0.0,  1.898349373347e+01, -8.785505779088e-03
                 0.0,                 0.0,  1.898349347270e+01, -8.907814510167e-03
                 0.0,                 0.0,  1.907959827438e+01, -6.793331354856e-03
  0.000000000000e+00,  0.000000000000e+00,  1.907958683675e+01, -6.567310541868e-03
  7.999999999811e-03,  6.284564733505e-06,  1.907958055219e+01, -6.537422537804e-03
  1.099999999951e-02,  4.045665264130e-06,  1.907958279109e+01, -6.277784705162e-03
  1.299999999992e-02,  4.008412361145e-06,  1.907958282834e+01, -6.055817008018e-03
  1.400000000012e-02,  8.963048458099e-06,  1.907957787370e+01, -5.981191992760e-03
  1.139999999996e-01,  2.994169335579e-06,  1.907958384258e+01, -9.185033850372e-03
  2.139999999999e-01, -4.116143827559e-06,  1.907959095290e+01, -7.589538581669e-03
  3.139999999994e-01, -2.437551484036e-05,  1.907961121227e+01, -7.349333725870e-03
  4.139999999998e-01, -2.639302147145e-05,  1.907961322977e+01, -8.502538315952e-03
  5.140000000001e-01,  4.024185705930e-03,  1.907556265105e+01,  9.004210587591e-04
  5.270000000000e-01,  1.450888160616e-02,  1.906507795515e+01,  7.241073250771e-02
  5.324999999993e-01,  2.529302984476e-02,  1.905429380691e+01,  9.047523140907e-02
  5.365000000002e-01,  3.611914068460e-02,  1.904346769607e+01,  9.766975045204e-02
  5.400000000000e-01,  4.770819097757e-02,  1.903187864577e+01,  1.206494867802e-01
  5.429999999997e-01,  5.953375250101e-02,  1.902005308425e+01,  1.389447748661e-01
  5.455000000002e-01,  7.080999761820e-02,  1.900877683913e+01,  1.468717157841e-01
  5.479999999998e-01,  8.333746343851e-02,  1.899624937331e+01,  1.512395441532e-01
  5.500000000002e-01,  9.424749761820e-02,  1.898533933913e+01,  1.536923944950e-01
  5.519999999997e-01,  1.059052124619e-01,  1.897368162429e+01,  1.557256281376e-01
  5.540000000001e-01,  1.182648316026e-01,  1.896132200515e+01,  1.573640406132e-01
  5.559999999996e-01,  1.313263624907e-01,  1.894826047426e+01,  1.592160761356e-01
  5.574999999999e-01,  1.415192335844e-01,  1.893806760317e+01,  1.608449518681e-01
