           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.620099858066e+01, -1.767920516431e-02
                 0.0,                 0.0,  2.620099965355e+01, -1.757191680372e-02
                 0.0,                 0.0,  2.620101988932e+01, -1.589631102979e-02
                 0.0,                 0.0,  2.620102736971e+01, -1.563660614192e-02
                 0.0,                 0.0,  2.620102656505e+01, -1.570384018123e-02
                 0.0,                 0.0,  2.645742651332e+01, -1.374104432762e-02
  0.000000000000e+00,  0.000000000000e+00,  2.645742285865e+01, -1.382593624294e-02
  8.000001311302e-03, -6.210058927536e-06,  2.645742906871e+01, -1.382707618177e-02
  1.100000739098e-02, -5.986541509628e-06,  2.645742884519e+01, -1.387633942068e-02
  1.299999654293e-02, -7.655471563339e-06,  2.645743051412e+01, -1.414765976369e-02
  1.399999856949e-02, -1.001730561256e-05,  2.645743287595e+01, -1.424970291555e-02
  1.140000075102e-01,  1.022796186589e-05,  2.645741263069e+01, -1.212955079973e-02
  2.144999951124e-01,  5.855731797055e-05,  2.645736430133e+01, -1.483180280775e-02
  3.145000040531e-01,  2.075068550766e-05,  2.645740210796e+01, -1.428517326713e-02
  4.150000065565e-01,  4.500162685872e-05,  2.645737785702e+01, -1.419939566404e-02
  5.120000094175e-01,  1.009287964553e-02,  2.644732997900e+01, -1.209689676762e-02
  5.330000072718e-01,  2.036914974451e-02,  2.643705370890e+01,  7.439813576639e-03
  5.435000061989e-01,  3.074512630701e-02,  2.642667773234e+01,  1.579590886831e-02
  5.509999990463e-01,  4.141101986170e-02,  2.641601183879e+01,  3.086920827627e-02
  5.565000027418e-01,  5.145130306482e-02,  2.640597155558e+01,  2.093382924795e-02
  5.614999979734e-01,  6.175098568201e-02,  2.639567187297e+01,  4.965505562723e-03
  5.665000081062e-01,  7.253132015467e-02,  2.638489153849e+01, -9.805002249777e-03
  5.715000033379e-01,  8.335743099451e-02,  2.637406542765e+01, -1.592949777842e-02
  5.764999985695e-01,  9.394703060389e-02,  2.636347582805e+01, -2.128342539072e-02
  5.815000087023e-01,  1.041093841195e-01,  2.635331347453e+01, -2.864960581064e-02
  5.869999974966e-01,  1.144395843148e-01,  2.634298327433e+01, -3.787545114756e-02
  5.935000032187e-01,  1.251016706228e-01,  2.633232118803e+01, -3.761414438486e-02
  6.009999960661e-01,  1.352182477713e-01,  2.632220461088e+01, -5.014590173960e-02
  6.120000034571e-01,  1.453519910574e-01,  2.631207086759e+01, -1.660136133432e-02
  6.239999979734e-01,  1.556955426931e-01,  2.630172731596e+01, -2.092399401590e-03
  6.340000033379e-01,  1.658121198416e-01,  2.629161073881e+01, -4.893691278994e-03
  6.435000002384e-01,  1.762987226248e-01,  2.628112413602e+01, -1.062336657196e-02
  6.525000035763e-01,  1.864496320486e-01,  2.627097322660e+01, -1.392498705536e-02
  6.620000004768e-01,  1.969362348318e-01,  2.626048662382e+01, -2.000561356544e-02
  6.720000058413e-01,  2.071519941092e-01,  2.625027086454e+01, -1.733174920082e-02
  6.825000047684e-01,  2.171617597342e-01,  2.624026109892e+01, -1.288667414337e-02
