           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.618187121237e+01, -6.789967417717e-02
                 0.0,                 0.0,  2.618187181959e+01, -6.798788905144e-02
                 0.0,                 0.0,  2.618189035850e+01, -6.756279617548e-02
                 0.0,                 0.0,  2.618188921646e+01, -6.766772270203e-02
                 0.0,                 0.0,  2.618188582272e+01, -6.762826442719e-02
                 0.0,                 0.0,  2.618189528546e+01, -6.745362281799e-02
  0.000000000000e+00,  0.000000000000e+00,  2.618189345448e+01, -6.747492402792e-02
  8.000001311302e-03, -2.485234290361e-06,  2.618189593972e+01, -6.768509000540e-02
  1.099999248981e-02, -4.146713763475e-06,  2.618189760120e+01, -6.789442151785e-02
  1.299999654293e-02, -7.816124707460e-06,  2.618190127061e+01, -6.802912801504e-02
  1.399999856949e-02, -8.009839802980e-06,  2.618190146432e+01, -6.804550439119e-02
  1.145000010729e-01,  1.514320683782e-05,  2.618187831128e+01, -6.833361834288e-02
  2.150000035763e-01, -2.351106741116e-05,  2.618191696555e+01, -6.662199646235e-02
  3.154999911785e-01, -1.743279062794e-05,  2.618191088728e+01, -6.755222380161e-02
  4.155000001192e-01,  4.309196025133e-03,  2.617758425846e+01, -6.492420285940e-02
  4.309999942780e-01,  1.473476365209e-02,  2.616715869083e+01, -1.587244309485e-02
  4.375000000000e-01,  2.502681687474e-02,  2.615686663761e+01,  1.535466779023e-02
  4.420000016689e-01,  3.555538132787e-02,  2.614633807316e+01,  1.512912381440e-02
  4.459999948740e-01,  4.710628464818e-02,  2.613478716984e+01,  1.243523228914e-02
  4.494999945164e-01,  5.877162888646e-02,  2.612312182560e+01,  2.086952887475e-02
  4.525000005960e-01,  7.002498209476e-02,  2.611186847239e+01,  3.414467349648e-02
  4.549999982119e-01,  8.038569986820e-02,  2.610150775462e+01,  4.694679751992e-02
  4.574999958277e-01,  9.172298014164e-02,  2.609017047434e+01,  5.734566226602e-02
  4.599999934435e-01,  1.041283756495e-01,  2.607776507884e+01,  6.143883243203e-02
  4.619999974966e-01,  1.147637516260e-01,  2.606712970286e+01,  6.050828471780e-02
  4.640000015497e-01,  1.259942203760e-01,  2.605589923411e+01,  5.748704448342e-02
  4.659999907017e-01,  1.377740055323e-01,  2.604411944895e+01,  5.291703715920e-02
  4.679999947548e-01,  1.500573307276e-01,  2.603183612376e+01,  4.747727885842e-02
  4.699999988079e-01,  1.627679020166e-01,  2.601912555247e+01,  4.035142436624e-02
  4.720000028610e-01,  1.758752018213e-01,  2.600601825266e+01,  2.963975630701e-02
  4.734999984503e-01,  1.859154850245e-01,  2.599597796946e+01,  2.011827193201e-02
  4.749999940395e-01,  1.960778385401e-01,  2.598581561594e+01,  1.129869092256e-02
  4.765000045300e-01,  2.063470035791e-01,  2.597554645091e+01,  3.623520024121e-03
  4.780000001192e-01,  2.166619449854e-01,  2.596523150950e+01, -3.990615718067e-03
  4.794999957085e-01,  2.270226627588e-01,  2.595487079173e+01, -1.157423388213e-02
  4.809999912977e-01,  2.373528629541e-01,  2.594454059153e+01, -1.781507767737e-02
  4.825000017881e-01,  2.476525455713e-01,  2.593424090891e+01, -2.294966019690e-02
  4.839999973774e-01,  2.579217255116e-01,  2.592397172897e+01, -2.828260697424e-02
  4.854999929667e-01,  2.681145966053e-01,  2.591377885788e+01, -3.330275043845e-02
  4.870000034571e-01,  2.782159149647e-01,  2.590367753952e+01, -3.635832294822e-02
  4.889999926090e-01,  2.915063202381e-01,  2.589038713425e+01, -3.572019562125e-02
  4.909999966621e-01,  3.046288788319e-01,  2.587726457565e+01, -2.994474209845e-02
  4.930000007153e-01,  3.176141083241e-01,  2.586427934616e+01, -2.214750088751e-02
  4.950000047684e-01,  3.305077850819e-01,  2.585138566940e+01, -1.576932705939e-02
  4.969999939203e-01,  3.433099091053e-01,  2.583858354538e+01, -1.282056700438e-02
  4.989999979734e-01,  3.560357391834e-01,  2.582585771530e+01, -1.345046889037e-02
  5.010000020266e-01,  3.686547577381e-01,  2.581323869675e+01, -1.671966351569e-02
  5.029999911785e-01,  3.811211884022e-01,  2.580077226608e+01, -2.175506390631e-02
  5.049999952316e-01,  3.933739960194e-01,  2.578851945847e+01, -2.769836224616e-02
  5.069999992847e-01,  4.053826630116e-01,  2.577651079147e+01, -3.139480575919e-02
  5.090000033379e-01,  4.171014130116e-01,  2.576479204147e+01, -3.119548596442e-02
  5.109999924898e-01,  4.285302460194e-01,  2.575336320847e+01, -2.703365124762e-02
  5.129999965429e-01,  4.396996796131e-01,  2.574219377487e+01, -1.991542614996e-02
  5.150000005960e-01,  4.506402313709e-01,  2.573125322311e+01, -1.132472883910e-02
  5.170000046492e-01,  4.613976776600e-01,  2.572049577682e+01, -2.306784503162e-03
  5.189999938011e-01,  4.719872772694e-01,  2.570990617722e+01,  7.123147137463e-03
  5.209999978542e-01,  4.824700653553e-01,  2.569942338913e+01,  1.772800646722e-02
  5.230000019073e-01,  4.928765594959e-01,  2.568901689499e+01,  2.808872424066e-02
  5.249999910593e-01,  5.032525062561e-01,  2.567864094823e+01,  3.669467940927e-02
  5.269999951124e-01,  5.136437416077e-01,  2.566824971288e+01,  4.312625899911e-02
  5.289999991655e-01,  5.240654945374e-01,  2.565782795995e+01,  4.774204269052e-02
  5.310000032187e-01,  5.345177650452e-01,  2.564737568944e+01,  5.111423507333e-02
  5.329999923706e-01,  5.449852943420e-01,  2.563690816014e+01,  5.388370528817e-02
  5.349999964237e-01,  5.554680824280e-01,  2.562642537206e+01,  5.638614669442e-02
  5.370000004768e-01,  5.659508705139e-01,  2.561594258397e+01,  5.804935470223e-02
  5.390000045300e-01,  5.764183998108e-01,  2.560547505467e+01,  5.946460738778e-02
  5.409999936819e-01,  5.868859291077e-01,  2.559500752538e+01,  6.157032027841e-02
  5.429999977350e-01,  5.973381996155e-01,  2.558455525487e+01,  6.356731802225e-02
  5.450000017881e-01,  6.077752113342e-01,  2.557411824315e+01,  6.556431204081e-02
  5.469999909401e-01,  6.181969642639e-01,  2.556369649022e+01,  6.839863210917e-02
  5.489999949932e-01,  6.285729408264e-01,  2.555332051366e+01,  7.153049856424e-02
  5.509999990463e-01,  6.389183998108e-01,  2.554297505467e+01,  7.433811575174e-02
  5.530000030994e-01,  6.492333412170e-01,  2.553266011327e+01,  7.695499807596e-02
  5.549999922514e-01,  6.595177650452e-01,  2.552237568944e+01,  7.948795706034e-02
  5.569999963045e-01,  6.697716712952e-01,  2.551212178319e+01,  8.172718435526e-02
  5.590000003576e-01,  6.799645423889e-01,  2.550192891210e+01,  8.465305715799e-02
  5.610000044107e-01,  6.901268959045e-01,  2.549176655858e+01,  8.835331350565e-02
  5.629999935627e-01,  7.002434730530e-01,  2.548164998143e+01,  9.202305227518e-02
  5.649999976158e-01,  7.103295326233e-01,  2.547156392186e+01,  9.576527029276e-02
  5.670000016689e-01,  7.203698158264e-01,  2.546152363866e+01,  1.004420891404e-01
  5.689999908209e-01,  7.303795814514e-01,  2.545151387303e+01,  1.053020134568e-01
  5.715000033379e-01,  7.428765296936e-01,  2.543901692479e+01,  1.102306023240e-01
  5.740000009537e-01,  7.553277015686e-01,  2.542656575292e+01,  1.153842583299e-01
  5.764999985695e-01,  7.677483558655e-01,  2.541414509862e+01,  1.213962212205e-01
  5.789999961853e-01,  7.801690101624e-01,  2.540172444432e+01,  1.269198954105e-01
  5.814999938011e-01,  7.925744056702e-01,  2.538931904881e+01,  1.324130594730e-01
  5.839999914169e-01,  8.049950599670e-01,  2.537689839452e+01,  1.375934183598e-01
  5.865000039339e-01,  8.174157142639e-01,  2.536447774022e+01,  1.423007547855e-01
  5.890000015497e-01,  8.298516273499e-01,  2.535204182713e+01,  1.471873819828e-01
  5.914999991655e-01,  8.422722816467e-01,  2.533962117284e+01,  1.509563028812e-01
  5.939999967813e-01,  8.546776771545e-01,  2.532721577733e+01,  1.552440226078e-01
  5.964999943972e-01,  8.670678138733e-01,  2.531482564061e+01,  1.597491800785e-01
  5.989999920130e-01,  8.794579505920e-01,  2.530243550389e+01,  1.639377176762e-01
  6.015000045300e-01,  8.918328285217e-01,  2.529006062596e+01,  1.684695780277e-01
  6.040000021458e-01,  9.041924476624e-01,  2.527770100682e+01,  1.737491190434e-01
  6.064999997616e-01,  9.165215492249e-01,  2.526537190526e+01,  1.788837015629e-01
  6.089999973774e-01,  9.288659095764e-01,  2.525302754491e+01,  1.835376322269e-01
  6.114999949932e-01,  9.411950111389e-01,  2.524069844335e+01,  1.878596842289e-01
  6.139999926090e-01,  9.535088539124e-01,  2.522838460057e+01,  1.922694742680e-01
  6.165000051260e-01,  9.658243656158e-01,  2.521606908887e+01,  1.969449967146e-01
  6.190000027418e-01,  9.781229496002e-01,  2.520377050488e+01,  2.012479752302e-01
  6.215000003576e-01,  9.904215335846e-01,  2.519147192090e+01,  2.062833756208e-01
  6.239999979734e-01,  1.002720117569e+00,  2.517917333692e+01,  2.108839005232e-01
  6.264999955893e-01,  1.015018701553e+00,  2.516687475293e+01,  2.151220291853e-01
  6.289999932051e-01,  1.027302026749e+00,  2.515459142774e+01,  2.196424454451e-01
  6.314999908209e-01,  1.039585351944e+00,  2.514230810254e+01,  2.238576859236e-01
  6.340000033379e-01,  1.051853418350e+00,  2.513004003613e+01,  2.283323258162e-01
  6.365000009537e-01,  1.064121484756e+00,  2.511777196973e+01,  2.335737198591e-01
  6.389999985695e-01,  1.076389551163e+00,  2.510550390332e+01,  2.385786026716e-01
  6.414999961853e-01,  1.088642358780e+00,  2.509325109570e+01,  2.436979264021e-01
  6.439999938011e-01,  1.100925683975e+00,  2.508096777051e+01,  2.488325089216e-01
  6.464999914169e-01,  1.113209009171e+00,  2.506868444531e+01,  2.536275982857e-01
  6.490000039339e-01,  1.125492334366e+00,  2.505640112012e+01,  2.583540081978e-01
  6.515000015497e-01,  1.137790918350e+00,  2.504410253613e+01,  2.634428143501e-01
  6.539999991655e-01,  1.150104761124e+00,  2.503178869336e+01,  2.688825726509e-01
  6.564999967813e-01,  1.162433862686e+00,  2.501945959180e+01,  2.748945355415e-01
  6.589999943972e-01,  1.174778223038e+00,  2.500711523145e+01,  2.806470990181e-01
  6.614999920130e-01,  1.187122583389e+00,  2.499477087110e+01,  2.848966717720e-01
  6.640000045300e-01,  1.199512720108e+00,  2.498238073438e+01,  2.890623211861e-01
  6.665000021458e-01,  1.211902856827e+00,  2.496999059766e+01,  2.936552166939e-01
  6.689999997616e-01,  1.224308252335e+00,  2.495758520215e+01,  2.990568280220e-01
  6.714999973774e-01,  1.236713647842e+00,  2.494517980664e+01,  3.045423626900e-01
  6.739999949932e-01,  1.249149560928e+00,  2.493274389356e+01,  3.101728558540e-01
  6.764999926090e-01,  1.261585474014e+00,  2.492030798047e+01,  3.154905438423e-01
  6.790000051260e-01,  1.274021387100e+00,  2.490787206738e+01,  3.206480145454e-01
  6.815000027418e-01,  1.286472558975e+00,  2.489542089551e+01,  3.255117535591e-01
  6.840000003576e-01,  1.298923730850e+00,  2.488296972363e+01,  3.300436139107e-01
  6.864999979734e-01,  1.311390161514e+00,  2.487050329297e+01,  3.338544964790e-01
  6.889999955893e-01,  1.323826074600e+00,  2.485806737988e+01,  3.377187848091e-01
  6.914999932051e-01,  1.336261987686e+00,  2.484563146680e+01,  3.419950604439e-01
  6.939999908209e-01,  1.348667383194e+00,  2.483322607129e+01,  3.467329144478e-01
  6.965000033379e-01,  1.361057519913e+00,  2.482083593457e+01,  3.515585064888e-01
  6.990000009537e-01,  1.373432397842e+00,  2.480846105664e+01,  3.561819195747e-01
  7.014999985695e-01,  1.385776758194e+00,  2.479611669629e+01,  3.607633709908e-01
  7.039999961853e-01,  1.398121118546e+00,  2.478377233594e+01,  3.656538128853e-01
  7.064999938011e-01,  1.410434961319e+00,  2.477145849317e+01,  3.703077435493e-01
  7.089999914169e-01,  1.422733545303e+00,  2.475915990918e+01,  3.753126263618e-01
