           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  1.311351371366e+01, -1.099493913352e-02
                 0.0,                 0.0,  1.311351070363e+01, -1.098221354187e-02
                 0.0,                 0.0,  1.311352492678e+01, -1.266148500144e-02
                 0.0,                 0.0,  1.311353122252e+01, -1.331573538482e-02
                 0.0,                 0.0,  1.311353027630e+01, -1.326876692474e-02
                 0.0,                 0.0,  1.304671250503e+01, -1.142608467489e-02
  0.000000000000e+00,  0.000000000000e+00,  1.304671092889e+01, -1.131223980337e-02
  8.000001311302e-03, -1.175887882710e-05,  1.304672268777e+01, -1.132311765105e-02
  1.100000739098e-02, -8.840113878250e-06,  1.304671976900e+01, -1.153769437224e-02
  1.299999654293e-02, -1.246854662895e-05,  1.304672339743e+01, -1.141955796629e-02
  1.399999856949e-02, -1.536123454571e-05,  1.304672629012e+01, -1.133110467345e-02
  1.140000075102e-01, -3.244815161452e-06,  1.304671417370e+01, -1.393222529441e-02
  2.145000100136e-01,  2.989739368786e-05,  1.304668103149e+01, -1.215660199523e-02
  3.149999976158e-01, -1.617827729206e-05,  1.304672710717e+01, -1.076450105757e-02
  4.150000065565e-01, -2.284934089403e-05,  1.304673377823e+01, -1.057796087116e-02
  5.100000053644e-01,  1.012018043548e-02,  1.303659074845e+01,  9.976572357118e-03
  5.205000042915e-01,  2.047136239707e-02,  1.302623956649e+01,  4.656714946032e-02
  5.265000015497e-01,  3.066041879356e-02,  1.301605051009e+01,  4.404944926500e-02
  5.314999967813e-01,  4.127290472388e-02,  1.300543802416e+01,  3.796119242907e-02
  5.359999984503e-01,  5.217530950904e-02,  1.299453561938e+01,  4.887194186449e-02
  5.400000065565e-01,  6.316927075386e-02,  1.298354165813e+01,  7.368273288012e-02
  5.435000061989e-01,  7.420900464058e-02,  1.297250192425e+01,  8.487886935472e-02
  5.464999973774e-01,  8.472993969917e-02,  1.296198098919e+01,  8.447218686342e-02
  5.495000034571e-01,  9.613588452339e-02,  1.295057504436e+01,  7.858610898256e-02
