           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  1.641704851164e+01, -4.914587829262e-03
                 0.0,                 0.0,  1.641704767717e+01, -4.916778299958e-03
                 0.0,                 0.0,  1.641705298198e+01, -4.651322495192e-03
                 0.0,                 0.0,  1.641704511417e+01, -4.759519826621e-03
                 0.0,                 0.0,  1.641704511417e+01, -4.783421289176e-03
                 0.0,                 0.0,  1.661751764737e+01, -4.066595807672e-03
  0.000000000000e+00,  0.000000000000e+00,  1.661751886977e+01, -4.314551129937e-03
  8.000001311302e-03, -5.699694156647e-06,  1.661752456946e+01, -4.275554791093e-03
  1.099999248981e-02,  1.408159732819e-06,  1.661751746161e+01, -4.089707508683e-03
  1.299999654293e-02,  4.842877388000e-06,  1.661751402689e+01, -3.926629200578e-03
  1.399999856949e-02,  6.102025508881e-06,  1.661751276774e+01, -3.790254006162e-03
  1.145000010729e-01,  2.486212906661e-06,  1.661751638356e+01, -4.877074155957e-03
  2.149999886751e-01,  1.403666919941e-05,  1.661750483310e+01, -3.982997499406e-03
  3.149999976158e-01, -2.688663516892e-05,  1.661754575640e+01, -2.572371624410e-03
  4.155000001192e-01, -4.817657099920e-05,  1.661756704634e+01, -5.704991519451e-03
  4.669999927282e-01,  1.046526338905e-02,  1.660705360638e+01,  1.172372624278e-01
  4.719999879599e-01,  2.146303467453e-02,  1.659605583509e+01,  1.578485220671e-01
  4.754999876022e-01,  3.289186954498e-02,  1.658462700022e+01,  1.623017042875e-01
  4.780000001192e-01,  4.291689395905e-02,  1.657460197581e+01,  1.589733809233e-01
  4.804999977350e-01,  5.436098575592e-02,  1.656315788401e+01,  1.543919295073e-01
  4.825000017881e-01,  6.450808048248e-02,  1.655301078929e+01,  1.512829512358e-01
  4.844999909401e-01,  7.547914981842e-02,  1.654203971995e+01,  1.494156569242e-01
  4.864999949932e-01,  8.722841739655e-02,  1.653029045237e+01,  1.483542174101e-01
  4.884999990463e-01,  9.975588321686e-02,  1.651776298655e+01,  1.487528532743e-01
  4.904999881983e-01,  1.130157709122e-01,  1.650450309886e+01,  1.506602019072e-01
  4.919999986887e-01,  1.234375238419e-01,  1.649408134593e+01,  1.530100554228e-01
  4.934999942780e-01,  1.342560052872e-01,  1.648326286448e+01,  1.559702605009e-01
  4.949999898672e-01,  1.454864740372e-01,  1.647203239573e+01,  1.591822355986e-01
  4.965000003576e-01,  1.570831537247e-01,  1.646043571604e+01,  1.625849455595e-01
  4.979999959469e-01,  1.690765619278e-01,  1.644844230784e+01,  1.661631315947e-01
  4.994999915361e-01,  1.814972162247e-01,  1.643602165354e+01,  1.697642058134e-01
  5.009999871254e-01,  1.942535638809e-01,  1.642326530589e+01,  1.732355803251e-01
  5.024999976158e-01,  2.074371576309e-01,  1.641008171214e+01,  1.759096831083e-01
  5.039999932051e-01,  2.209869623184e-01,  1.639653190745e+01,  1.771351546049e-01
  5.054999887943e-01,  2.348724603653e-01,  1.638264640940e+01,  1.770945042372e-01
  5.069999992847e-01,  2.490936517715e-01,  1.636842521800e+01,  1.760750263929e-01
  5.084999948740e-01,  2.636200189590e-01,  1.635389885081e+01,  1.732635945082e-01
  5.099999904633e-01,  2.784515619278e-01,  1.633906730784e+01,  1.674347370863e-01
  5.109999924898e-01,  2.884613275528e-01,  1.632905754222e+01,  1.619873493910e-01
  5.119999945164e-01,  2.985321283340e-01,  1.631898674143e+01,  1.557312458754e-01
  5.129999965429e-01,  3.086639642715e-01,  1.630885490550e+01,  1.486664265394e-01
  5.139999985695e-01,  3.188568353653e-01,  1.629866203440e+01,  1.405792683363e-01
  5.150000005960e-01,  3.290802240372e-01,  1.628843864573e+01,  1.315460652113e-01
  5.159999877214e-01,  3.393036127090e-01,  1.627821525706e+01,  1.222992464900e-01
  5.169999897480e-01,  3.495575189590e-01,  1.626796135081e+01,  1.138458773494e-01
  5.179999917746e-01,  3.597503900528e-01,  1.625776847972e+01,  1.068420931697e-01
  5.189999938011e-01,  3.699127435684e-01,  1.624760612620e+01,  1.016235873103e-01
  5.199999958277e-01,  3.800140619278e-01,  1.623750480784e+01,  9.845738857985e-02
  5.209999978542e-01,  3.900848627090e-01,  1.622743400706e+01,  9.758477658033e-02
  5.219999998808e-01,  4.000946283340e-01,  1.621742424143e+01,  9.891801327467e-02
  5.234999954700e-01,  4.149566888809e-01,  1.620256218089e+01,  1.040220782161e-01
  5.249999910593e-01,  4.296966791153e-01,  1.618782219065e+01,  1.118498370051e-01
  5.265000015497e-01,  4.443451166153e-01,  1.617317375315e+01,  1.220274493098e-01
  5.279999971390e-01,  4.588714838028e-01,  1.615864738597e+01,  1.335783451796e-01
  5.294999927282e-01,  4.733368158340e-01,  1.614418205393e+01,  1.455717533827e-01
  5.309999883175e-01,  4.877716302872e-01,  1.612974723948e+01,  1.577787846327e-01
  5.324999988079e-01,  5.021454095840e-01,  1.611537346018e+01,  1.697721928358e-01
  5.339999943972e-01,  5.165191888809e-01,  1.610099968089e+01,  1.808805912733e-01
  5.354999899864e-01,  5.308929681778e-01,  1.608662590159e+01,  1.913176029921e-01
  5.370000004768e-01,  5.452972650528e-01,  1.607222160472e+01,  2.012968510389e-01
  5.384999960661e-01,  5.597015619278e-01,  1.605781730784e+01,  2.105589359999e-01
  5.399999916553e-01,  5.741668939590e-01,  1.604335197581e+01,  2.192869633436e-01
  5.414999872446e-01,  5.886627435684e-01,  1.602885612620e+01,  2.278013676405e-01
  5.429999977350e-01,  6.031891107559e-01,  1.601432975901e+01,  2.358885258436e-01
