           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  1.315117815399e+01, -2.381014870480e-03
                 0.0,                 0.0,  1.315117252135e+01, -2.297568367794e-03
                 0.0,                 0.0,  1.315118149185e+01, -1.314583467320e-03
                 0.0,                 0.0,  1.315118731821e+01, -1.315646455623e-03
                 0.0,                 0.0,  1.315118468070e+01, -1.230531022884e-03
                 0.0,                 0.0,  1.330176525185e+01, -2.880111336708e-03
  0.000000000000e+00,  0.000000000000e+00,  1.330176596602e+01, -3.031149506569e-03
  8.000001311302e-03, -1.462642103434e-06,  1.330176742866e+01, -3.967180848122e-03
  1.100000739098e-02,  5.099456757307e-06,  1.330176086656e+01, -3.965482115746e-03
  1.299999654293e-02,  4.465691745281e-07,  1.330176551945e+01, -3.840073943138e-03
  1.399999856949e-02,  6.377231329679e-06,  1.330175958879e+01, -3.771170973778e-03
  1.140000075102e-01, -3.323861164972e-05,  1.330179920463e+01, -2.108272165060e-03
  2.145000100136e-01, -1.095773495763e-05,  1.330177692375e+01, -1.497974735685e-03
  3.149999976158e-01, -2.473218592058e-05,  1.330179069820e+01, -1.249388093129e-03
  4.150000065565e-01, -2.907479756686e-05,  1.330179504081e+01, -2.978047588840e-03
  5.155000090599e-01, -4.052375879837e-05,  1.330180648978e+01, -4.673633666243e-04
  6.155000030994e-01,  1.005590986460e-02,  1.329171005615e+01,  3.507338929921e-03
  6.354999989271e-01,  2.029646560550e-02,  1.328146950041e+01,  1.895209401846e-02
  6.465000063181e-01,  3.064383193851e-02,  1.327112213408e+01,  3.380151838064e-02
  6.545000076294e-01,  4.123343154788e-02,  1.326053253447e+01,  3.008385747671e-02
  6.615000069141e-01,  5.187262222171e-02,  1.324989334379e+01,  2.746029943228e-02
  6.679999977350e-01,  6.243170425296e-02,  1.323933426176e+01,  2.471967786551e-02
  6.745000034571e-01,  7.326925545931e-02,  1.322849671056e+01,  2.490242570639e-02
  6.805000007153e-01,  8.332289755344e-02,  1.321844306846e+01,  2.275646105409e-02
  6.870000064373e-01,  9.390105307102e-02,  1.320786491295e+01,  2.388406172395e-02
  6.934999972582e-01,  1.039680391550e-01,  1.319779792686e+01,  1.975298300385e-02
  7.010000050068e-01,  1.143478304148e-01,  1.318741813560e+01,  2.681714668870e-02
  7.090000063181e-01,  1.244605928659e-01,  1.317730537315e+01,  4.086667671800e-02
  7.175000011921e-01,  1.349967867136e-01,  1.316676917930e+01,  5.260068550706e-02
  7.255000025034e-01,  1.451972872019e-01,  1.315656867881e+01,  6.331617385149e-02
  7.330000102520e-01,  1.552146822214e-01,  1.314655128380e+01,  6.917173415422e-02
  7.405000030994e-01,  1.656173616648e-01,  1.313614860435e+01,  6.990344077349e-02
  7.479999959469e-01,  1.759704500437e-01,  1.312579551597e+01,  6.849921494722e-02
  7.559999972582e-01,  1.863922029734e-01,  1.311537376304e+01,  7.153648883104e-02
  7.645000070333e-01,  1.965354830027e-01,  1.310523048301e+01,  7.575172930956e-02
  7.740000039339e-01,  2.065719515085e-01,  1.309519401451e+01,  8.019012957811e-02
  7.855000048876e-01,  2.167037874460e-01,  1.308506217857e+01,  9.024567157030e-02
  7.990000098944e-01,  2.268852144480e-01,  1.307488075157e+01,  1.112112477422e-01
  8.114999979734e-01,  2.370780855417e-01,  1.306468788047e+01,  1.210340932012e-01
  8.225000053644e-01,  2.473415285349e-01,  1.305442443748e+01,  1.300978064537e-01
  8.325000107288e-01,  2.578662633896e-01,  1.304389970263e+01,  1.372312903404e-01
  8.414999991655e-01,  2.682079076767e-01,  1.303355805834e+01,  1.418442130089e-01
  8.500000089407e-01,  2.783130407333e-01,  1.302345292528e+01,  1.492676138878e-01
  8.585000038147e-01,  2.884906530380e-01,  1.301327531298e+01,  1.550945639610e-01
  8.675000071526e-01,  2.989238500595e-01,  1.300284211596e+01,  1.630062460899e-01
  8.770000040531e-01,  3.093837499619e-01,  1.299238221605e+01,  1.696895956993e-01
  8.870000094175e-01,  3.195918798447e-01,  1.298217408617e+01,  1.803612112999e-01
  8.975000083447e-01,  3.296149969101e-01,  1.297215096911e+01,  1.931633353233e-01
  9.085000008345e-01,  3.398746252060e-01,  1.296189134081e+01,  2.093433737755e-01
  9.189999997616e-01,  3.500236272812e-01,  1.295174233874e+01,  2.214283347130e-01
  9.294999986887e-01,  3.604918122292e-01,  1.294127415379e+01,  2.336782664061e-01
  9.395000040531e-01,  3.705664277077e-01,  1.293119953831e+01,  2.446054667234e-01
  9.495000094175e-01,  3.805952668190e-01,  1.292117069920e+01,  2.561677992344e-01
  9.594999998808e-01,  3.906279206276e-01,  1.291113804539e+01,  2.657693922520e-01
  9.699999988079e-01,  4.010801911354e-01,  1.290068577488e+01,  2.788499891758e-01
  9.804999977350e-01,  4.115362763405e-01,  1.289022968968e+01,  2.936967909336e-01
  9.905000030994e-01,  4.215536713600e-01,  1.288021229466e+01,  3.084749281406e-01
  1.000500008464e+00,  4.315786957741e-01,  1.287018727024e+01,  3.230623304844e-01
  1.011000007391e+00,  4.420614838600e-01,  1.285970448216e+01,  3.372072279453e-01
  1.021500006318e+00,  4.524374604225e-01,  1.284932850559e+01,  3.518480360508e-01
  1.032000005245e+00,  4.627085328102e-01,  1.283905743321e+01,  3.669084608555e-01
  1.042500004172e+00,  4.729643464088e-01,  1.282880161961e+01,  3.853677809238e-01
  1.053000003099e+00,  4.833174347878e-01,  1.281844853123e+01,  4.035295546055e-01
  1.063500002027e+00,  4.937658905983e-01,  1.280800007542e+01,  4.233583509922e-01
  1.073500007391e+00,  5.037947297096e-01,  1.279797123631e+01,  4.411195814610e-01
  1.084000006318e+00,  5.142813324928e-01,  1.278748463352e+01,  4.601015150547e-01
  1.094500005245e+00,  5.246916413307e-01,  1.277707432469e+01,  4.791482985020e-01
  1.105000004172e+00,  5.350638031960e-01,  1.276670216282e+01,  4.996255934238e-01
  1.115500003099e+00,  5.453768372536e-01,  1.275638912876e+01,  5.227198004723e-01
  1.126000002027e+00,  5.557909607887e-01,  1.274597500523e+01,  5.452951788902e-01
  1.136500000954e+00,  5.662508606911e-01,  1.273551510533e+01,  5.667261481285e-01
  1.146999999881e+00,  5.766535401344e-01,  1.272511242588e+01,  5.883707404137e-01
  1.157499998808e+00,  5.869246125221e-01,  1.271484135349e+01,  6.102899909019e-01
  1.167999997735e+00,  5.971689820290e-01,  1.270459698399e+01,  6.325678229332e-01
  1.178500011563e+00,  6.074650287628e-01,  1.269430093725e+01,  6.571128964424e-01
  1.188500002027e+00,  6.175014972687e-01,  1.268426446875e+01,  6.817405819893e-01
  1.198500007391e+00,  6.277210712433e-01,  1.267404489477e+01,  7.053917050362e-01
  1.208499997854e+00,  6.380054950714e-01,  1.266376047095e+01,  7.297294735909e-01
  1.218500003219e+00,  6.482136249542e-01,  1.265355234106e+01,  7.553337216377e-01
  1.228500008583e+00,  6.583607196808e-01,  1.264340524634e+01,  7.799766659737e-01
  1.239000007510e+00,  6.688473224640e-01,  1.263291864355e+01,  8.063285946846e-01
  1.249500006437e+00,  6.793110370636e-01,  1.262245492895e+01,  8.354118466377e-01
  1.259499996901e+00,  6.893627643585e-01,  1.261240320166e+01,  8.628318905830e-01
  1.269500002265e+00,  6.994640827179e-01,  1.260230188330e+01,  8.903511166573e-01
  1.279500007629e+00,  7.095348834991e-01,  1.259223108252e+01,  9.179542660713e-01
  1.289499998093e+00,  7.196667194366e-01,  1.258209924658e+01,  9.451912045479e-01
  1.299500003457e+00,  7.297718524933e-01,  1.257199411352e+01,  9.726112484932e-01
  1.309500008821e+00,  7.398006916046e-01,  1.256196527441e+01,  1.001938700676e+00
  1.319499999285e+00,  7.498066425323e-01,  1.255195932348e+01,  1.030411601067e+00
  1.329999998212e+00,  7.602665424347e-01,  1.254149942358e+01,  1.061196208000e+00
  1.340499997139e+00,  7.706806659698e-01,  1.253108530005e+01,  1.093468546867e+00
  1.350500002503e+00,  7.806866168976e-01,  1.252107934912e+01,  1.123192667961e+00
  1.360500007868e+00,  7.908108234406e-01,  1.251095514258e+01,  1.152558207512e+00
  1.370499998331e+00,  8.009197711945e-01,  1.250084619482e+01,  1.182984232903e+00
