           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  2.036847534309e+01, -1.448967028409e-02
                 0.0,                 0.0,  2.036847966722e+01, -1.447017956525e-02
                 0.0,                 0.0,  2.036846953629e+01, -1.452666986734e-02
                 0.0,                 0.0,  2.036846874374e+01, -1.429191697389e-02
                 0.0,                 0.0,  2.036846627387e+01, -1.436701882631e-02
                 0.0,                 0.0,  2.037856234362e+01, -1.524856779724e-02
  0.000000000000e+00,  0.000000000000e+00,  2.037856567839e+01, -1.510951016098e-02
  7.999986410141e-03, -8.805654942989e-07,  2.037856655895e+01, -1.471035275608e-02
  1.099999248981e-02,  6.640329957008e-07,  2.037856501436e+01, -1.503519807011e-02
  1.299999654293e-02,  2.673361450434e-06,  2.037856300503e+01, -1.495839748532e-02
  1.399999856949e-02, -7.986091077328e-07,  2.037856647700e+01, -1.487995777279e-02
  1.144999861717e-01,  2.785604920064e-06,  2.037856289278e+01, -1.427445746958e-02
  2.144999951124e-01, -2.173571374442e-06,  2.037856785196e+01, -1.244890317321e-02
  3.149999976158e-01, -2.673781455087e-05,  2.037859241620e+01, -1.360616087914e-02
  4.154999852180e-01, -2.811146805470e-05,  2.037859378986e+01, -1.045244280249e-02
  5.084999948740e-01,  1.056003849953e-02,  2.036800563989e+01,  6.660013645887e-02
  5.149999856949e-01,  2.153110690415e-02,  2.035703457148e+01,  6.774812191725e-02
  5.194999873638e-01,  3.156376257539e-02,  2.034700191581e+01,  7.467895001173e-02
  5.234999954700e-01,  4.206943884492e-02,  2.033649623954e+01,  9.429412335157e-02
  5.269999951124e-01,  5.263615027070e-02,  2.032592952812e+01,  1.180978342891e-01
  5.299999862909e-01,  6.283664703369e-02,  2.031572903135e+01,  1.398873776197e-01
  5.329999923706e-01,  7.421207427979e-02,  2.030435360411e+01,  1.590981930494e-01
  5.354999899864e-01,  8.458805084229e-02,  2.029397762755e+01,  1.721444576979e-01
  5.379999876022e-01,  9.575748443604e-02,  2.028280819395e+01,  1.835580319166e-01
  5.404999852180e-01,  1.076745986938e-01,  2.027089107969e+01,  1.959329098463e-01
  5.424999892712e-01,  1.176996231079e-01,  2.026086605528e+01,  2.058358639479e-01
  5.444999933243e-01,  1.281366348267e-01,  2.025042904356e+01,  2.141366451979e-01
