           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  3.126519611858e+01, -1.042334735394e-02
                 0.0,                 0.0,  3.126519238584e+01, -1.054088771343e-02
                 0.0,                 0.0,  3.126519950114e+01, -1.056422293186e-02
                 0.0,                 0.0,  3.126519330226e+01, -9.627714753151e-03
                 0.0,                 0.0,  3.126519447945e+01, -9.545698761940e-03
                 0.0,                 0.0,  3.134318256188e+01, -1.066163182259e-02
  0.000000000000e+00,  0.000000000000e+00,  3.134317538519e+01, -1.041707396507e-02
  8.000000147149e-03,  4.467088729143e-06,  3.134317091810e+01, -9.938105940819e-03
  1.100000017323e-02,  3.550667315722e-06,  3.134317183452e+01, -9.447440505028e-03
  1.300000003539e-02,  2.941582351923e-06,  3.134317244360e+01, -9.087428450584e-03
  1.399999996647e-02, -2.230517566204e-07,  3.134317560824e+01, -8.869513869286e-03
  1.140000000596e-01,  4.326706402935e-06,  3.134317105848e+01, -1.141884922981e-02
  2.140000001527e-01, -7.771387572575e-06,  3.134318315657e+01, -8.867260068655e-03
  3.140000000130e-01, -1.380362209602e-05,  3.134318918881e+01, -9.785696864128e-03
  4.140000001062e-01,  2.783302988973e-06,  3.134317260188e+01, -1.003612484783e-02
  5.139999999665e-01,  6.284552000579e-06,  3.134316910063e+01, -1.075918134302e-02
  6.034999999683e-01,  1.015564892441e-02,  3.133301973626e+01, -4.642202518880e-03
  6.245000001509e-01,  2.050301432610e-02,  3.132267237086e+01,  1.158456597477e-02
  6.355000000913e-01,  3.076264262199e-02,  3.131241274256e+01,  2.959756739438e-02
  6.435000000056e-01,  4.121872782707e-02,  3.130195665736e+01,  3.204421699047e-02
  6.504999999888e-01,  5.184647440910e-02,  3.129132891078e+01,  3.885821998119e-02
  6.570000001229e-01,  6.264050304890e-02,  3.128053488214e+01,  4.589406773448e-02
  6.630000001751e-01,  7.309658825397e-02,  3.127007879693e+01,  5.090657994151e-02
  6.689999999944e-01,  8.367474377155e-02,  3.125950064141e+01,  5.618612095714e-02
  6.750000000466e-01,  9.403546154499e-02,  3.124913992364e+01,  6.460134685040e-02
  6.810000000987e-01,  1.041100770235e-01,  3.123906530816e+01,  7.057850062847e-02
  6.875000000000e-01,  1.142609864473e-01,  3.122891439874e+01,  7.747165858746e-02
  6.944999999832e-01,  1.242860108614e-01,  3.121888937432e+01,  9.854404628277e-02
  7.020000000484e-01,  1.347268372774e-01,  3.120844854791e+01,  1.206845492125e-01
  7.090000000317e-01,  1.448052674532e-01,  3.119837011773e+01,  1.380604952574e-01
  7.160000000149e-01,  1.552727967501e-01,  3.118790258844e+01,  1.445988863707e-01
  7.229999999981e-01,  1.654961854219e-01,  3.117767919976e+01,  1.515130251646e-01
  7.305000000633e-01,  1.757081300020e-01,  3.116746725518e+01,  1.623391360044e-01
  7.390000000596e-01,  1.861604005098e-01,  3.115701498468e+01,  1.742600649595e-01
  7.484999999870e-01,  1.964333802462e-01,  3.114674200494e+01,  1.855801790953e-01
  7.605000000913e-01,  2.066624909639e-01,  3.113651289422e+01,  1.973119229078e-01
  7.754999999888e-01,  2.169755250216e-01,  3.112619986016e+01,  2.334371060133e-01
  7.880000001751e-01,  2.272465974092e-01,  3.111592878778e+01,  2.517056763172e-01
  7.985000000335e-01,  2.374566346407e-01,  3.110571875055e+01,  2.620511353016e-01
  8.079999999609e-01,  2.475045472383e-01,  3.109567083795e+01,  2.722649872303e-01
  8.175000001211e-01,  2.578423619270e-01,  3.108533302326e+01,  2.792363464832e-01
  8.275000001304e-01,  2.682450413704e-01,  3.107493034382e+01,  2.925420105457e-01
  8.379999999888e-01,  2.784627079964e-01,  3.106471267719e+01,  3.081555664539e-01
  8.495000000112e-01,  2.888539433479e-01,  3.105432144184e+01,  3.270993530750e-01
  8.610000000335e-01,  2.989647984505e-01,  3.104421058674e+01,  3.435635864735e-01
  8.725000000559e-01,  3.093121647835e-01,  3.103386322040e+01,  3.596768677235e-01
  8.834999999963e-01,  3.197949528694e-01,  3.102338043232e+01,  3.752637207508e-01
  8.935000000056e-01,  3.300641179085e-01,  3.101311126728e+01,  3.928227722645e-01
  9.025000000838e-01,  3.401030004025e-01,  3.100307238478e+01,  4.086963534355e-01
  9.115000001621e-01,  3.506658971310e-01,  3.099250948805e+01,  4.217349886894e-01
  9.200000001583e-01,  3.607290685177e-01,  3.098244631667e+01,  4.357387423515e-01
  9.290000000037e-01,  3.711622655392e-01,  3.097201311965e+01,  4.498760104179e-01
  9.385000001639e-01,  3.816603124142e-01,  3.096151507277e+01,  4.634181857109e-01
  9.485000001732e-01,  3.919599950314e-01,  3.095121539015e+01,  4.785930514336e-01
  9.590000000317e-01,  4.019945561886e-01,  3.094118082900e+01,  5.000316500664e-01
  9.699999999721e-01,  4.123152196407e-01,  3.093086016554e+01,  5.210124850273e-01
  9.805000000633e-01,  4.223707616329e-01,  3.092080462355e+01,  5.409938693047e-01
  9.910000001546e-01,  4.328382909298e-01,  3.091033709426e+01,  5.552875399590e-01
  1.001000000164e+00,  4.429396092892e-01,  3.090023577590e+01,  5.706416964531e-01
