           Test time,     Standard travel,     Tool separation,      Standard force
                 0.0,                 0.0,  1.296469184976e+01, -1.504569966346e-02
                 0.0,                 0.0,  1.296468979339e+01, -1.502293068916e-02
                 0.0,                 0.0,  1.296469792943e+01, -1.537728030235e-02
                 0.0,                 0.0,  1.296470146845e+01, -1.560495514423e-02
                 0.0,                 0.0,  1.296470312993e+01, -1.561083178967e-02
                 0.0,                 0.0,  1.297991253243e+01, -1.391950994730e-02
  0.000000000000e+00,  0.000000000000e+00,  1.297991268559e+01, -1.389781758189e-02
  8.000001311302e-03,  1.656077802181e-05,  1.297989612482e+01, -1.463023945689e-02
  1.100000739098e-02,  1.601502299309e-05,  1.297989667057e+01, -1.432029530406e-02
  1.299999654293e-02,  2.239458262920e-05,  1.297989029101e+01, -1.419917866588e-02
  1.399999856949e-02,  1.873075962067e-05,  1.297989395483e+01, -1.418265327811e-02
  1.140000075102e-01,  2.827828211593e-06,  1.297990985777e+01, -1.253176387399e-02
  2.144999951124e-01,  4.776155037689e-06,  1.297990790944e+01, -1.493940316141e-02
  3.145000040531e-01,  5.210697509028e-06,  1.297990747490e+01, -1.296982541680e-02
  4.150000065565e-01, -3.734830443136e-06,  1.297991642042e+01, -1.462908647954e-02
  5.154999941587e-01,  6.815107073635e-03,  1.297309757852e+01, -1.296713203192e-02
  5.419999957085e-01,  1.705661602318e-02,  1.296285606957e+01,  4.764721961692e-04
  5.555000007153e-01,  2.750225365162e-02,  1.295241043194e+01,  1.264592446387e-02
  5.645000040531e-01,  3.801937401295e-02,  1.294189331158e+01,  1.397773064673e-02
  5.719999969006e-01,  4.871578514576e-02,  1.293119690045e+01,  8.404457941651e-03
  5.785000026226e-01,  5.880565941334e-02,  1.292110702618e+01,  5.145871546119e-03
  5.850000083447e-01,  6.926937401295e-02,  1.291064331158e+01,  5.266615655273e-03
  5.914999991655e-01,  7.987423241138e-02,  1.290003845318e+01,  2.641150495037e-03
  5.980000048876e-01,  9.033413231373e-02,  1.288957855328e+01,  2.035269280896e-03
  6.044999957085e-01,  1.004049330950e-01,  1.287950775250e+01,  3.157944011036e-04
  6.120000034571e-01,  1.109907180071e-01,  1.286892196759e+01, -1.148810959421e-03
  6.200000047684e-01,  1.210805922747e-01,  1.285883209332e+01,  1.089800335467e-02
  6.284999996424e-01,  1.313993483782e-01,  1.284851333722e+01,  1.990450359881e-02
  6.369999945164e-01,  1.418630629778e-01,  1.283804962262e+01,  2.759874798357e-02
  6.449999958277e-01,  1.521093398333e-01,  1.282780334576e+01,  3.245676308870e-02
  6.525000035763e-01,  1.621915847063e-01,  1.281772110089e+01,  4.369295388460e-02
  6.595000028610e-01,  1.724035292864e-01,  1.280750915631e+01,  4.457569867373e-02
  6.665000021458e-01,  1.829931288958e-01,  1.279691955670e+01,  3.902054578066e-02
  6.735000014305e-01,  1.932928115129e-01,  1.278661987408e+01,  3.904397040606e-02
  6.809999942780e-01,  2.036039382219e-01,  1.277630874737e+01,  3.967622667551e-02
  6.895000040531e-01,  2.141057997942e-01,  1.276580688580e+01,  4.196736961603e-02
  6.990000009537e-01,  2.242338210344e-01,  1.275567886456e+01,  4.439651221037e-02
  7.109999954700e-01,  2.343122512102e-01,  1.274560043438e+01,  5.485808104277e-02
  7.249999940395e-01,  2.445451766253e-01,  1.273536750897e+01,  7.407652586699e-02
  7.370000034571e-01,  2.546102404594e-01,  1.272530244513e+01,  8.149325102568e-02
  7.475000023842e-01,  2.646352648735e-01,  1.271527742072e+01,  8.500086516142e-02
  7.575000077486e-01,  2.748968005180e-01,  1.270501588508e+01,  8.758389204741e-02
  7.674999982119e-01,  2.854062914848e-01,  1.269450639411e+01,  9.122120589018e-02
  7.775000035763e-01,  2.958013415337e-01,  1.268411134406e+01,  9.620415419340e-02
  7.880000025034e-01,  3.062440752983e-01,  1.267366861030e+01,  1.029256507754e-01
  7.989999949932e-01,  3.166124224663e-01,  1.266330026313e+01,  1.111501380801e-01
