,time,travel,position,force
0,0.0,0.0,44.98178996022,0.002968853339553
1,0.0,0.0,44.98178864891,0.002991145476699
2,0.0,0.0,44.98181013068,0.003156473860145
3,0.0,0.0,44.98181504806,0.003019636496902
4,0.0,0.0,44.98181375306,0.002993380650878
5,0.0,0.0,44.9817856573,0.001053978921846
6,0.0,0.0,44.98178933789,0.001064797164872
7,0.008000001311302,-1.502310624346e-05,44.98180436099,0.0009268124122173
8,0.01100000739098,-1.407641684636e-05,44.9818034143,0.001092036487535
9,0.01300001144409,-1.258063639398e-05,44.98180191852,0.00126846623607
10,0.01400001347065,-1.015174711938e-05,44.98179948963,0.001370509387925
11,0.1145000010729,2.289805706823e-06,44.98178704808,0.001595144392923
12,0.2145000100136,-2.58172640315e-05,44.98181515515,0.002152816392481
13,0.315000012517,-2.543868140492e-05,44.98181477657,-0.0003530542307999
14,0.4155000001192,-1.822516605898e-05,44.98180756305,0.002694322029129
15,0.5155000090599,-7.851490408939e-06,44.98179718938,0.001119127962738
16,0.6160000115633,0.002833691192791,44.97895564669,0.003622605465353
17,0.6565000116825,0.01285442430526,44.96893491358,0.006433951668441
18,0.6735000014305,0.02308113873005,44.95870819916,0.02382397279143
19,0.6830000132322,0.03309090435505,44.94869843353,0.03558945283294
20,0.6905000060797,0.04382164776325,44.93796769012,0.02593278512359
21,0.6970000118017,0.05446465313435,44.92732468475,0.01713609322906
22,0.7030000090599,0.06482918560505,44.91696015228,0.01211404521018
23,0.7090000063181,0.07550652325153,44.90628281463,0.004379746504128
24,0.7150000035763,0.08619530498981,44.8955940329,3.194523378625e-05
25,0.7210000008345,0.09659035503864,44.88519898285,-0.007553580217063
26,0.7275000065565,0.107164695859,44.87462464203,-0.009108963422477
27,0.7345000058413,0.1174491196871,44.8643402182,-0.01720959320664
28,0.7425000071526,0.1276572495699,44.85413208832,-0.003858151845634
29,0.7510000020266,0.1380484849215,44.84374085297,0.008579668588936
30,0.7590000033379,0.1482718735933,44.83351746429,0.01013131532818
31,0.7665000110865,0.1583121567965,44.82347718109,0.00937117729336
32,0.7740000039339,0.1687339097261,44.81305542816,0.00941810104996
33,0.7810000032187,0.1787780076265,44.80301133026,0.005990118719637
34,0.7880000025034,0.1889022141695,44.79288712372,0.001206488232128
35,0.795500010252,0.1994040757418,44.78238526214,-0.005955605767667
36,0.8035000115633,0.2096961289644,44.77209320892,-0.01047029998153
37,0.8125,0.2197707444429,44.76201859344,-0.009992747567594
38,0.823500007391,0.23011238873,44.75167694916,-0.009152202866971
39,0.8365000039339,0.240221336484,44.7415680014,0.001436442951672
40,0.8495000004768,0.2504370808601,44.73135225703,0.01129171345383
41,0.8605000078678,0.2604888081551,44.72130052973,0.009808328934014
42,0.8705000132322,0.2705481648445,44.71124117304,0.006488588638604
43,0.8805000036955,0.2810614705086,44.70072786738,0.002754953689873
44,0.8905000090599,0.2914946675301,44.69029467036,-0.0007607667357661
45,0.9005000144243,0.3015235066414,44.68026583125,-0.001652850885876
46,0.9110000133514,0.3115256428719,44.67026369501,0.0007300236611627
47,0.9220000058413,0.3216266334057,44.66016270448,0.002818055916578
48,0.9335000067949,0.3320617377758,44.64972760011,0.004096858669072
49,0.9445000141859,0.3421935737133,44.63959576417,0.005967788863927
50,0.955000013113,0.3522052466869,44.6295840912,0.008441054262221
51,0.9650000035763,0.3625240027905,44.6192653351,0.01023400295526
52,0.9740000069141,0.3725719153881,44.6092174225,0.008154158480465
53,0.983000010252,0.3830585181713,44.59873081972,0.002758268732578
54,0.9920000135899,0.3934116065502,44.58837773134,-0.001887794001959
55,1.00150001049,0.4038829505444,44.57790638734,-0.002394970040768
56,1.011500000954,0.4141978919506,44.56759144594,-0.002946622204036
57,1.021999999881,0.4242076575756,44.55758168031,-0.0001385281211697
58,1.033000007272,0.4343795478344,44.54740979005,0.005577795673162
59,1.043500006199,0.4444617927074,44.53732754518,0.007225111592561
60,1.053500011563,0.4544982612133,44.52729107667,0.004481867421418
61,1.063500002027,0.4646911323071,44.51709820558,0.001661375747062
62,1.073500007391,0.474800080061,44.50698925783,0.0001023566001095
63,1.084000006318,0.4851760566235,44.49661328126,-0.0007530892617069
64,1.094500005245,0.4953918159008,44.48639752199,-2.850539567589e-05
65,1.105000004172,0.5056475996971,44.47614173819,0.002421722281724
66,1.115500003099,0.5161113142967,44.46567802359,0.002204165328294
67,1.125500008464,0.5261935591698,44.45559577872,0.0003829156630673
68,1.135500013828,0.5362567305565,44.44553260733,-0.0001299022114836
69,1.146000012755,0.546689927578,44.43509941031,-0.0001825331128202
70,1.156500011683,0.5570353865623,44.42475395132,-0.0002606748021208
71,1.16700001061,0.5673655867577,44.41442375113,0.002178824041039
72,1.177500009537,0.577824652195,44.40396468569,0.004179277922958
73,1.1875,0.5879145264626,44.39387481142,0.005056926514953
74,1.197500005364,0.5981112122536,44.38367812563,0.005414464976639
75,1.207500010729,0.6083078980446,44.37348143984,0.004548398312181
76,1.217500001192,0.6184588074684,44.36333053042,0.002790836151689
77,1.227500006557,0.6285334229469,44.35325591494,0.001228240667842
78,1.238000005484,0.6389589905739,44.34283034731,0.001276665716432
79,1.248500004411,0.6493082642555,44.33248107363,0.001953170401976
80,1.259000003338,0.6596956849098,44.32209365298,0.003375992877409
81,1.269500002265,0.6701632142067,44.31162612368,0.00309766898863
82,1.279500007629,0.6802073121071,44.30158202578,0.002509855665267
83,1.289500012994,0.6903620362282,44.29142730166,0.001399450819008
84,1.299500003457,0.7005816102028,44.28120772768,0.0007139155059122
85,1.309500008821,0.710766851902,44.27102248598,0.0001848646643339
86,1.319500014186,0.7208872437477,44.26090209414,0.001150564174168
87,1.329500004649,0.730958044529,44.25083129336,0.002011200413108
88,1.339500010014,0.7410135865211,44.24077575137,0.001932008541189
89,1.349500000477,0.751107275486,44.2306820624,0.001625551260076
90,1.359500005841,0.7611704468727,44.22061889101,0.001193536794744
91,1.370000004768,0.7716494202614,44.21013991763,0.001716239727102
92,1.380500003695,0.7820330262184,44.19975631167,0.002615644130856
